year,date,debate_topic,original_name,speaker,matched_name,ratio,speech_content,party,role,party_ref,mp_id,file_ref,speech_length,match_method,session_indicator,date_ind,session_start_date,session_ref,obs_ids,procedural_ngrams,procedural_phrases,procedural_phrases_length,procedural_phrases_share
1811,1811-03-04,army estimates,mr whitbread,whitbread,s whitbread,90,"said, that when the interchange of the militias of the two countries took place, he would call the attention of the house to the state in which the catholic soldiers would be placed the noble lord said, the laws against them were a dead letter, and the right hon he had however believed that the right hon gent, thought them of the highest importance, as the safeguard of our religion and church but, at any rate, if a dead letter, they were most odious to the sight, and ought to be removed",LIB,mp,none,uk.proc.d.1811-03-04.7.1.11,uk.proc.d.1811-03-04,92,2,1,7,1810-11-01,4.5,68,chancellor of the exchequer,the chancellor of the exchequer had cheered him,8,0.08
1811,1811-03-04,army estimates,general tarleton,tarleton,g b tarleton,80,"observed, that the right hon had spoken as if he had attacked the conduct of lord wellington he reminded the right hon that he had disclaimed any such intention but speaking of the events of the campaign, it was as impossible to avoid mentioning the commander in chief, as it would be to perform the tragedy of hamlet, omitting the character of prince hamlet, or to represent cato, leaving out the most important character, cato himfelf",C,mp,none,uk.proc.d.1811-03-04.7.1.13,uk.proc.d.1811-03-04,76,2,1,7,1810-11-01,4.5,69,NA,NA,0,0
1811,1811-03-04,army estimates,mr canning,canning,g canning,88,"rose and said, sir, had not i conceived it to be generally felt and understood on all sides of the house, that this was not the fit opportunity for going into the discussion of the character and merits of the late campaign, i should have offered myself to the attention of the house at a much earlier hour but, although what i still conceive to be the prevalent understanding on this subject, will operate to prevent me from going into any detail upon it, at the present moment, yet after what has fallen from the hon general opposite general tarleton in his last speech respecting the state of the war in the peninsula, i should consider it an abandonment of my duty, and should reproach myself for having acted an unworthy part, if i were to omit to state shortly the opinions which i entertain upon that most interesting and important question the share which i personally had in originating those measures which have committed this country in the peninsula against france, renders it necessary for me, as well in vindication of my own conduct, as in justice to the principles by which the present ministers have proved themselves to be still actuated in the maintenance of the contest, to express my unaltered approbation of the system which they have continued to pursue when ever the arduous contest shall have been decided, whether it terminate adversely or triumphantly for the allied arms, i cannot but consider myself as deeply implicated in the issue, and i the rather take this occasion of putting in my claim to answer to this house and to my country for the part i have had in this system of measures, while the result is yet unascertained because if that result shall be, as i trust it will be, honourable and successful, i should appear after the event, to be claiming a participation of the credit to be derived from success, without having fairly exposed myself to a share of the blame which may be attached to failure as to the general policy of maintaining the contest in the peninsula, it is, in my opinion, not only true courage but true wisdom in great britain to avail herself of all means and opportunities of encountering the enemy, which may defer to the last the occasion, if that occasion is to arrrive, at which, we shall have to fight the battle upon our own shores in this view, i must contend that the operations of the campaign, even if considered as merely respecting the war in the peninsula have been eminently advantageous the enemy has at least been kept in check and we have not only been gaining time, which, in a war of such a character as this, is no small gain of itself, time for the working of chance in our favour, but our military means and the military discipline and efficiency of our allies have been greatly augmented the period of our final and separate struggle is deferred and the probabilities of success in it, are multiplied in our favour this at least is the fruit of the campaign in drawing his picture of the operations, which have taken place from the commencement of the peninsula war to the present moment, the hon general thinks he has said every thing, when he has declared, that those operations commenced near madrid and have terminated in the environs of lisbon that lord wellington set out with a determination to defend spain ther undertook to protect portugal and is now contented with merely covering lisbon why, sir, even admitting this representation of the hon general to be correct which, however, i utterly deny, though for the sake of the argument i am, willing to admit it i still contend, upon the general principle which i have already laid down, that, whilst there was a possibility of defending spain in spain itself, it was the duty, the policy, the essential interest of great britain to make every practicable effort for that purpose that when untoward circumstances rendered it inexpedient to prosecute the contest in that country, great britain was bound to maintain it in portugal and, if even the vicissitudes of war should have reduced us to the mere possession of the city of lisbon itself and the strong positions in its environs, even there great britain is as much bound in honour as she is impelled by a just sense of her own interest, to make her stand never should we give up our hold of the peninsula, while we are able to continue the contest not with prospect of success alone, but without danger of absolute destruction to our army but i must not by any means be understood, sir, as giving into or adopting any part of the views taken by the hon general of the operations of the last campaign on the contrary i maintain, that the hon general's views are as clearly at variance with the facts as those facts are happily at variance with what that hon general and his friends thought proper arbitrarily to anticipate last year, of the probable success of our operations in the peninsula if indeed we were to draw a comparison between the present state of affairs, and such a one as, without due consideration and comparison of means and probabilities, we might conceive to be desirable, we must admit that much is wanting to bring the result up to the standard of our wishes we must admit that much remains to be done but we are not therefore to give up the contest as hopeless, or to abandon the cause to despair but we have a right to resort to another standard of comparison we have to compare the present state of the peninsular war with the insolent vaunts of the enemy and with the gloomy predictions of many amongst ourselves we have aright, in forming our estimate of the prospect before us, to compare the present state of things with what it was when the whole of the peninsula was in the power of the enemy when all its strong fortresses were occupied by french troops, when not a breath of resistance was any where to be heard when the eagles of france were planted, not only over the walk of madrid but upon the ramparts of lisbon this is the comparison, sir, which we are entitled to make and from this i am authorised to draw inferences far different from those of the hon as i never was party to those dismal anticipations, which we have too often been condemned to hear in this house as i knew the talents and skill of the british general as i was convinced of the valour and discipline of the british army and as i confidently anticipated the best effects from the instruction and example of english officers on the physical and moral qualities of a brave nation, i have all along looked to the contest in portugal with hope a hope qualified undoubtedly by a mixture of anxiety but wholly unalloyed by any thing like despair nor has the result disappointed my expectations if lord wellington has arrested, in its career of victory, that mighty military power, before whose overwhelming masses the greatest armies of the continent have crumbled into dust if he has seized the uplilted bolt of vengeance, which was readyto be hurled against the devoted toners of lisbon, has diverted it from its destination, and conducted it harmless into the earth if, protecting the kingdom committed to his defence against the destroyers of the independance of nations, he has stood as it were between the dead and the living, and stayed that deadly plague which had filled every other part of europe with havock and desolation if he has done this, and no more than this, i am not, i cannot,be disappointed at the result of the campaign to have saved portugal, and in saving portugal to have procured for spain another year of hope, another season for exertion, and therewith to have given to europe another chance of recovering from the effects of this furious tempest which so long has raged with unabating fury, and has laid prostrate every thing great and venerable amongst the nations of the world this is no slight success, hear hear hear this is no mean glory it is a result worthy all the expence, and effort, and anxiety, that it has cost us and, if it does not satisfy our desires it may well make us ashamed of our fears but if, because lord wellington has done no more than this, it be thought that he has neglected to take advantage of opportunities to follow up his successes, and to destroy the whole force of the enemy, there is perhaps no commander, on whose behalf an appeal could be more confidently made against such a charge, to the whole tenor of his professional career, and to the prominent features of his military character if he did not think it prudent to follow up his success against a repulsed but still a superior and unbroken enemy, if he did not think himself warranted to put the advantage, which he had gained, to the hazard of an unequal conflict, and to risk by a culpable temerity the fruits of what he had gloriously achieved, we may very fairly presume that in taking a course, not the most congenial to his nature, he has adapted his measures to the circumstances of the campaign and to the peculiar situation in which he found himself placed let him not now be blamed for prudence after having been so often rebuked for impetuosity but disagreeing, sir, as i do with the hon general in his views upon the subject of the campaign, there is no one point upon which i differ more widely from him than as to the probable effect and ultimate advantage of the system of measures by which the army of england is now, for the first time for many years, arrayed, against the troops of france in a continental campaign, and contending for mastery under the eyes of europe the advantage to our own troops from practice in warfare and from having had frequent opportunities of establishing beyond the possibility of doubt, what we always knew, but what the enemy constantly flattered themselves they could disprove by denying the physical and moral superiority of the british soldier the impression necessarily produced upon the french armies, by the palpable demonstration thus presented to the world of the groundlessness of their own vainglorious pretensions to the character of invincible these surely are effects which justify the principle of the policy from which they are derived, and which not only contribute to the immediate glory but tend to the ultimate safety of this country the hon general looks to an invasion to a struggle for our own existence on our own shores surely the british soldier, who has fought in the peninsula, will not be a less adequate defender of his country, and the frenchman who has met him there in battle, will not be a more forward and confident invader the altered tone of the enemy, in speaking of the events and prospects of the campaign, is to me the most decisive evidence of the merits and services of our army and might, i should think, satisfy the hon general tarleton himself, that if we are one day or other to have to encounter the enemy on british ground, the transactions in portugal may at least have contributed to defer that event, so much to be deprecated, to a later period than has hitherto usually been assigned for it he might be satisfied, i really think, that, if such a day is likely ever to arrive, it would not have been so good policy to lock up the whole of our military population at home in trembling expectation of the moment, when it was to be called into action by the arrival of the enemy on our coast, as to fit ourselves for that vital struggle, by a system of active and enterprising hostility enuring our soldiers to the duties and hardships of war interposing obstacles to the progress of the enemy while yet at a distance and combining with the sacred duty of affording assistance to other nations, the most effectual preparations for our own ultimate defence if we were to have the choice of any one spot in the whole world, where this system could be most advantageously carried into effect, the present theatre of the war is that which we might most prudently have chosen in the peninsula, for the first time since the french revolution, france is exhausted by the expences of the war instead of being enriched by its spoils we have the best authority for this fact we have buonaparte's own explicit admission of it in the peninsula france acts at the end, as it were, of a long lever through a line of communications, extended, hazardous, and constantly interrupted and requiring scarcely less than another army dispersed along that line to keep up the means of feeding and recruiting the army which is employed in the operations of the war to us the sea is open and the distance and difficulty of communication no more than the length and risk of the voyage, which is trifling in the extreme these are the physical and military advantages which would induceme to choose as the scene of operations between great britain and france, the present theatre of war, as by far the most advantageous for england but it is impossible to put moral considerations out of the question to forget the ties which bind us to the common cause of nations and which connect the defence of their rights and independence with the separate security of our own we cannot but feel to how great a degree that, which we are doing for others, adds to our confidence as to what we shall be able to do for ourselves i have said, that the tone of the enemy has been changed are not our own feelings at least equally altered let us recollect that period, at the commencement of the war, when we were in daily expectation of some attempt at invasion we were all indeed confident, that if the enemy came to attack us on our own shores, we should make a most glorious resistance, and ultimately repel any force which he should be able to bring against us but the expressions of this confidence we did not scruple to utter, as if they conveyed something of no ordinary spirit and vigour the wisest and the bravest among us were not ashamed to speak of resistance to invasion as splendid victory who is there among us now, that is contented with such language or who feels, that he does justice to the military character of his country, when he merely professes to believe, that an invasion of this country would terminate in the disgrace and discomfiture of the invaders is this the language which we now use or are these the topics with which we are now conversant are not our language, our sentiments, and our feelings, really and genuinely of a higher sort what shall they seek the lion in his den, and brave him there oh let it not be said and whence then is this great and decisive change in public opinion whence but from the war in the peninsula and is not this a revolution of the highest importance a vain and vapouring confidence springing out of no principle, founded on no practice, and accompanied by no proof and test of its soundness, is indeed far from being a splendid, a safe, or a commendable quality, but a confidence, which has grown up gradually in proportion to our efforts and our trials which is founded not in our feelings but in our experience not singly in our own estimation of ourselves, but in a comparison of ourselves with our enemy which augurs what we may do in our own defence from what we have achieved in the defence of our allies this confidence is one which may be blamelessly felt, and safely relied on it is a solid principle of strength, as well as a just ground of exultation and to have purchased this confidence in ourselves is an object for the attainment of which no sacrifice which has been made, and no burden which may be incurred, can justly be thought more than sufficient much, however, as i applaud, and as i partake of this confidence, i am not so blindly sanguine as to look forward to certain success and glory, without taking into my consideration the possibility of a reverse but when i contemplate that side of the picture, i do so with this consolation, that if ever there was a moment or a situation in which failure disgrace i will not say, for that is not possible to such an army and such a commander, but in which the failure of the object for which we contend would be comparatively less injurious to us, and defeat more calamitous to the enemy, it is in my opinion the present moment, and the actual situation of the campaign in portugal and this too, from moral no less, or even more, than from military considerations the ruler of france has now the eyes of all europe fixed upon him he has now no distant diversion to distract his councils, or draw off the attention of his subjects and of mankind from the one grand object to which he stands pledged and bound the establishment of his usurped dominion in the peninsula if he fail in this, his defeat must be most signal and decisive it admits of no palliation it is not to be retrieved or compensated by lesser triumphs, nor to be obliterated from memory by the achievement of new successes in other quarters of the world to be foiled in this great object, and to be foiled by great britain, would be to him the most disgraceful, and consequently the most dangerous defeat that he has ever experienced breaking the charm of his ascendancy, and shaking the foundation of his power to us it would be the most glorious triumph that the events of this tremendous war have ever yet brought within our reach the seal of our fidelity to our allies the consummation of our military character and the pledge of our national safety such is the character and importance of the contest which is now at issue what that issue may be, i do not pretend to anticipate it is in the hands of providence but standing at this moment upon that awful eminence, which divides the past from the future the past chequered with variety of fortune, the future overshadowed with a darkness impervious to human foresight, i am anxious to declare unequivocally, while the issue is yet undecided, that the course and the system by which the military fortunes of the country have been brought to this crisis, have my most cordial and unqualified approbation, hear hear",C,mp,none,uk.proc.d.1811-03-04.7.1.14,uk.proc.d.1811-03-04,3216,2,1,7,1810-11-01,4.5,70,NA,NA,0,0
1811,1811-03-04,army estimates,mr canning,canning,g canning,88,"wished to correct the hon he did not desire that all our generals should be abroad so long as lord wellington was employed in the peninsula he could be well contented that some gallant generals should remain at home, to criticise the operations of the campaign, and to protect us from invasion",C,mp,none,uk.proc.d.1811-03-04.7.1.16,uk.proc.d.1811-03-04,52,2,1,7,1810-11-01,4.5,71,NA,NA,0,0
1811,1811-03-05,slave trade felony bill,mr brougham,brougham,h p brougham,80,"rose, agreeably to notice, to move for leave to bring in a bill for rendering more effectual the act for the abolition of the slave trade he moved, that the resolution of the house of the 10th of june 1806, be read and the same was read as follows resolved, that this house, conceiving the african slave trade to be contrary to the principles of justice, humanity, and sound policy, will, with all practicable expedition, proceed to take effectual measures for abolishing the said trade, in such manner, and at such period, as may be deemed advisable he also moved, that the resolution of the house, of the 15th of june, in the last session of parliament, respecting the slave trade, be read and the same was read, as follows resolved, nem that this house has learnt, with great surprise and indignation, the attempts which have recently been made to evade the prohibitions of the act abolishing the african slave trade and that this house will, early in the next session of parliament, take into its consideration such measures as may tend effectually to prevent such daring violations of the law the resolutions being read, the hon and learned gent said that he now rose, in pursuance of the notice he had given, and of the resolutions which had just been read, to move for leave to bring in a bill for the more effectually preventing the dealing in slaves when he remembered the almost unanimous feeling of the house on this subject, when the resolution which had been last read was come to when he reflected on the triumph with which the exertions of his hon friend, the member for yorkshire, had ultimately been crowned in this glorious struggle, he was induced to believe that it would scarcely be necessary for him to do more than to state, that, notwithstanding the acts of the legislature, notwithstanding the more recent resolution of that house expressive of their determination to see that act strictly enforced, still it appeared that there were persons who, in despite of their authority, did deal in this horrid trade, and did contrive to evade the penalties which they had imposed for the purpose of preventing it he might appeal for the truth of this statement, , and to various other sources of information which had come to his hands, and which were also known to many other members of the house, and which could leave no doubt whatever that a considerable traffic was still carried on in the trade in question, by subjects of this country, resident in our colonies it would be better for him, however, instead of referring to the evidence generally, to notice one or two instances which had come to his own knowledge, and which must satisfy any man, that the trade was persisted in, not only in defiance of the acts of the 46th and 47th of the king, but even in defiance of the last resolution of the house in doing so, he should have a disagreeable task to perform and, as he should have to allude to persons against whom he had such evidence as would be sufficient to lead to their conviction, were they to be sued for penalties, or even to bring home to them a capital felony, had it pleased the legislature to make it an offence of that nature, while he made his statement with full confidence of the truth of what he stated, he should, on account of the heaviness of the charge, not mention the names of the parties, nor even allude to them in any pointed manner the trade was now carried on, not by vessels supposed to be employed in such a traffic, but in the more innocent one of trading in wood and ivory one ship, the neptune, belonging to persons who had formerly been large dealers in this trade, had lately been sent on a voyage for the purchase of wood and ivory after its return, however, two of the men, persons of excellent character, had stated that the captain also took on board thirteen slaves and two boys, who were carried to the isle of princes, belonging to portugal the captain, after this, bought a smaller vessel, and carried on a traffic between the african coast and some foreign possessions, which served him as an entrepot another vessel, named the george, but the name of the captain of which he should not mention, it had been confessed by the captain himself had sailed expressly on a slaving voyage the captain had been heard to express his anxiety to get safely out of the port from whence he was to clear, not doubting that if he did so, he should be sure of sailing without interruption three months ago one of our king's ships stopped a merchant vessel, of which suspicions were entertained, and on examination, the carpenter declared that he had been ordered to fit her out with bulkheads and boards, which are the neverfailing symptoms of a slavetrader on the 12th of december, after the house had expressed its indignation at the attempts to continue this trade, a king's ship fell in with a vessel which bore the name of the marquis romana, but which was in reality the prince william, an english vessel, the owners of which were well known, and on board of which vessel there were not fewer than 109 negroes there were others in the same situation, but which he should not mention he could not help, however, alluding to other two vessels, which passed by the names of the gallicia and palafox, it being pretended that they were spanish vessels it was made incontestibly evident, however, that they belonged to english owners resident in this country, and were in part manned with english these vessels were stopped on another ground, and were on the point of being released, when it appeared from the deposition of one of the masters, that they were the queen charlotte and mohawk that they were well known to be the property of english owners were under the superintendence of english supercargoes and that the name of one of the captains was george woodbine, which he had changed to that of giorgio mandesilva, for the sake of carrying on the deception not to trouble the house with more instances of this kind, he begged only to call their attention to some letters from colonel maxwell, and from the judge of the admiralty at sierra leone these proved, that though the traffic was greatly diminished, and bore no proportion to its former extent, yet that there still existed sufficient to render it highly worthy of the attention of parliament, and that it well became them to consider how they should best free themselves from what still remained of it the judge mentioned that since his arrival in march, 1809, no fewer than 1091 slaves had been brought for condemnation in his court he was, therefore, warranted in saying, though the trade was greatly diminished, that what remained of it was well worthy the attention of the house he was not disposed to state that many of the slaves so carried off were introduced into the british colonies but he did say that they were carried to st bartholomew's, and st croix, for the purpose of being sent from thence into other islands in the latter island, advertisements for the sale of such slaves were even exhibited publicly and in open day it was not necessary for him to accuse those interested in our west india possessions with violating the act of the legislature of this country, and the resolutions of the house it was sufficient if these slaves were carried to demarara, berbice, and the other newly conquered islands if necessary, on this point he could refer to a contest between the governor of demarara and the planters of beibice, where, in a memorial by the latter, signed with their own names, it appeared, that they not only continued to import negroes, but that they were even ignorant of any law to prevent them from doing so, or if they were aware of such a law, that they were not disposed to attend to it what these memorialists principally complained of, was the frequent seduction of their weakminded and new negroes gentlemen might suppose that this was before the expression of the feelings of that house on the subject but no such thing this was only in november, 1809, no less than four years after the resolution of the house, and two years and a half after the passing of the statute in defiance of these resolutions and of the statute, therefore, the house saw the importation of new negroes encouraged if such a trade was suffered to be carried on, it would be better to stiller it to proceed as formerly, so that the honest dealer, as well as the smuggler, might have the means of carrying it on it was unjust to the fair trader, that he should be excluded, while the unfair trader made a calculation of the chances in his favour, and was suffered to be in a better situation than before the trade was put a stop to the west indian himself must be anxious to cut down a trade in which he himself had no share if, again, the house looked to the shipowners, they had now little or no interest in such a traffic, having diverted their capital into another channel the trade was so much reduced, so far as they could be concerned, that a love of contraband alone could induce them to wish its continuance thus, it was only from one description of persons that the house could now look for opposition to the effectual abolition of this traffic and they were the persons who, so far from being objects of favour or compassion, were those who ought peculiarly to be struck at, being those who were now concerned in an attempt to continue this trade in defiance of the resolutions of the house, and of the acts of the legislature it was enough for him only to allude to this fact, to take from such persons any portion of the favour of the house one successful adventure, it appeared, was sufficient to cover three or four failures, and with such prospects of advantage, not having the benefit of insurance, adventurers of this kind finding it necessary to be their own insurers, saw their advantage in having three or four ships out at one time if the house only considered that such persons could not but be aware of the nature of the trade in which they were about to deal, they could hardly fail being satisfied that there was not a single object more appropriate for criminal legislation a person fitting out a vessel for this trade knew that he was to arrive on the coast of africa, and that in various ways he was to get into his possession a cargo of human beings that he was to sell them into a state of slavery, infinitely exceeding every other, and with circumstances too disgusting to be dwelt on it was impossible, that a person engaged in such a speculation could have his eyes shut to the evils he was about to inflict so that instead of being a malum prokibitum , it must be seen to be a malum in se without going further into the cruelties of the trade, without looking to the hardships of the middle passage, it was impossible for any man to shut his eyes against the horrors of such a traffic and, what then should be said to a person in this country sending his deputies abroad to inflict miseries and cruelties greater than any other that such would properly fall under the cognizance of the criminal law, it would not be necessary for him to adduce many instances to prove by an act in the reign of george 2, any waterman on the river, carrying above a certain number of passengers in his boat or wherry, if by any accident a life should be lost, was declared guilty of felony so even while the slave trade was tolerated, it was punishable to carry above a certain number, in proportion to the tonnage of the vessel, through the middle passage there were many other instances which he might mention it was declared to be felony, without benefit of clergy, to damage any public works to damage london bridge, fulham bridge, c to destroy any lock or sluice on a canal to destroy any turnpike house or gale, c and by the 48th of the king, it was declared to be felony to steal oysters, for which the persons offending were subject to transportation for 14 years, or to hard labour for three years the house would recollect that he was talking of that which was robbery, torture, murder, and they would not fail to punish such an offence with something at least equal to the punishment imposed for stealing an oyster it was said that the great bulk of this trade in slaves, was carried on by the americans and the spaniards it would appear, however, that both of those countries were putting down the traffic as we had done, and the message from the president to the congress of the united states, recommended the taking of further measures for the complete abolition of that trade the measure he proposed to introduce would have the effect of making the supercargoes liable, who would be struck at by the act and if foreign cruizers should endeavour to come into any of our settlements, they might be brought to trial, as a foreigner in this country trying to escape might be brought to punishment the hon and learned gent, concluded by moving that leave be given to bring in a bill to render more effectual the act for the abolition of the slave trade",LIB,mp,none,uk.proc.d.1811-03-05.2.1.1,uk.proc.d.1811-03-05,2333,2,1,8,1810-11-01,4.5,72,table of the house,"he might appeal for the truth of this statement, to the evidence on the table of the house, and to various other sources of information which had come to his hands, and which were also known to many other members of the house, and which could leave no doubt whatever that a considerable traffic was still carried on in the trade in question, by subjects of this country, resident in our colonies",72,0.0307167235494881
1811,1811-03-05,slave trade felony bill,mr wilberforce,wilberforce,w wilberforce,92,"strongly supported the measure now recommended to the house, and begged his hon and learned friend to accept his warmest thanks for the great trouble and anxiety he had shewn in bringing the matter before the house he hoped, that as they had a great deal to answer for in allowing so horrid a traffic to exist for such a length of time in this country, the house would now do all they could to make a compensation for the evils they had so long suffered to exist, by providing, by every means in their power, for its total prevention in future the measure of his hon and learned friend, he trusted, would have this effect he had no doubt it would be unanimously agreed to but, if it should prove ineffectual, other measures must be resorted to",C,mp,none,uk.proc.d.1811-03-05.2.1.3,uk.proc.d.1811-03-05,138,2,1,8,1810-11-01,4.5,73,NA,NA,0,0
1811,1811-03-05,slave trade felony bill,mr canning,canning,g canning,88,"though no person viewed the traffic with more horror than he did, was still of opinion, that having been so long suffered to exist, the house ought not at once to go the length of punishing it with death to the proposition of the hon and learned gent, as now stated by him, he gave his hearty assent",C,mp,none,uk.proc.d.1811-03-05.2.1.6,uk.proc.d.1811-03-05,58,2,1,8,1810-11-01,4.5,74,NA,NA,0,0
1811,1811-03-05,irish public business,sir john newport,j newport,s j newport,90,"rose, pursuant to notice, to move a resolution, ordering that no public bill should pass that house, unless the same interval should occur between its first and second reading, which took place between the first and second reading of every irish, private bill he said that it was but fair, that the irish should have a fair opportunity of knowing the exact state of their public business in that house this he conceived to be impracticable under the existing regulations there was an act then pending in the house, limiting the number of persons concerned in stagecoaches this would considerably affect private property in tolls, and would in all probability be passed into a law before any portion of those most interested in itsprovisions would know any thing of anysuch measure having been agitated after some further observations, he concluded with moving, in order to afford to the people of ireland an adequate opportunity for communicating to parliament their representations on the probable effect of the legislative regulations about to be enacted, exclusively affecting that part of the united kingdom, and thereby to lessen the inconvenience to which they are subjected, by the removal to a considerable distance of the seat of the legislature, it is just and expedient that such an interval of time should be required to elapse between the second reading and the committal of every public bill, exclusively affecting ireland, as is now directed between the first and second readings of irish private bills by the standing of 30th june 1801",LIB,mp,none,uk.proc.d.1811-03-05.3.1.1,uk.proc.d.1811-03-05,254,2,1,8,1810-11-01,4.5,75,order of this house,"after some further observations, he concluded with moving, that, in order to afford to the people of ireland an adequate opportunity for communicating to parliament their representations on the probable effect of the legislative regulations about to be enacted, exclusively affecting that part of the united kingdom, and thereby to lessen the inconvenience to which they are subjected, by the removal to a considerable distance of the seat of the legislature, it is just and expedient that such an interval of time should be required to elapse between the second reading and the committal of every public bill, exclusively affecting ireland, as is now directed between the first and second readings of irish private bills by the standing order of this house of 30th june 1801",125,0.482625482625483
1811,1811-03-05,irish public business,mr foster,foster,j l foster,75,"opposed the resolution, on the ground that no inconvenience had arisen out of the regulation now existing, and that the one proposed would have the effect of unnecessarily retarding the public business he objected also to the preamble, the wording of which implied a direct censure on the union between both countries a measure which, although sincerely and strenuously opposed by himself, had yet been cordially supported by the right hon",C,mp,none,uk.proc.d.1811-03-05.3.1.2,uk.proc.d.1811-03-05,71,2,1,8,1810-11-01,4.5,76,NA,NA,0,0
1811,1811-03-05,irish public business,mr hutchinson,hutchinson,c h hutchinson,83,"thought the objection of the right hon to the preamble rather singular the preamble was disapproved of because it censured a measure which had been supported by his right hon did that preamble stale what was not the fact, or rather did it not speak the language of the commercial interests in ireland were not those interests from day to day, in every session, obstructed and injured by the pernicious system of hurry, precipitance, and inadvertance which marked all their proceeding upon irish questions one ground of the right hons objection to the proposed regulation was, that no inconvenience resulted from the present mode his personal experience enabled him to set the right hon gentleman right on that head he had known repeated instances, in the course of the last and former sessions, in which measures involving the interests of one of the first commercial cities in the empire, the city which he had the honour to represent cork, were rapidly carried through that house, though he had made earnest but ineffectual applications for time to consult with his constituents upon them he had, then, no doubt that the present mode was a bad one whether that proposed by his right hon friend could completely remedy the evil, he was not equally certain but sure he was, that some change in the present regulation was imperiously necessary and as the resolution proposed must, in some degree, effect that change, it should have his cordial support",LIB,mp,none,uk.proc.d.1811-03-05.3.1.3,uk.proc.d.1811-03-05,246,2,1,8,1810-11-01,4.5,77,NA,NA,0,0
1811,1811-03-05,irish public business,sir j newport,j newport,s j newport,90,"in reply, instanced the inconveniences which had been experienced through a money bill being hurried through the house, imposing a tax on advertisements, which bill was passed before the representations and explanations of the people of ireland were received he also mentioned another instance of the tax imposed upon hand bills he thought it his duty, however friendly he might be to the legislative union of the two countries, to bring those circumstances forward, and to communicate to the house the general feelings of the people nothing could be more injurious to the interest of the empire than to oppose such a resolution nothing more likely to counteract the efforts of the union",LIB,mp,none,uk.proc.d.1811-03-05.3.1.10,uk.proc.d.1811-03-05,113,2,1,8,1810-11-01,4.5,78,NA,NA,0,0
1811,1811-03-05,irish public business,mr foster,foster,j l foster,75,"in allusion to what had been said by the hon baronet respecting the bill which he had spoken of as having been passed before the remonstrance of the people of ireland could be received, appealed to the house having stated the progress of it if it could be said to have been hurried through the house he then replied to the other statements of the hon baronet, and vindicated the conduct of the house, in the instances to which allusions had been made he denied that the house had been in the habit of neglecting the business of ireland so far from that being the fact, every degree of attention was paid to it which the importance of the subject could require",C,mp,none,uk.proc.d.1811-03-05.3.1.11,uk.proc.d.1811-03-05,122,2,1,8,1810-11-01,4.5,79,NA,NA,0,0
1811,1811-03-05,resolution respecting orders of the day and notices,mr whitbread,whitbread,s whitbread,90,"believed the right hon gent, who brought forward the motion did it from the best of motives but the alteration, if carried, would, he had reason to believe, be of great detriment to the liberties of the house he did not see the necessity of it the press of business in the three last sessions of parliament could alone give a colour to its necessity but in each of these sessions important public inquiries were carried on the present session was not likely to be attended with a similar press of business the great evil was the shortening the period of the sitting of parliament, which had taken place since the union it was, it seemed, inconvenient for the irish members to come over till after christmas, and it was inconvenient for the english members to sit after midsummer so that something was cut off from the beginning and something from the end, and the session reduced from 26 to 20 weeks if the motion was carried, it should be followed up with other measures to make it complete all orders of the day should be called on in succession and no new bill should pass the house, the debate of which began after 10 o'clock he complained of the want of perception in many respectable members of the house, of the evils that would follow the motion and he was afraid, though the order was only to remain for a session, it would in all likelihood become an annual vote he then adverted to the days the house had never sat any time on saturday since 1793, and that day went for nothing while the minister had monday, wednesday, and friday he hoped he would limit his days to wednesday and friday",LIB,mp,none,uk.proc.d.1811-03-05.4.1.2,uk.proc.d.1811-03-05,290,2,1,8,1810-11-01,4.5,80,NA,NA,0,0
