id,text,doc_id,Year,who
20141_M42_referat,"så det vil sige, at det, man i dag glæder sig over fra socialdemokratisk side, er den forenkling. det er jo en kendt sag, at der er mange ting på boligområdet, der ikke er enighed om mellem lejere og udlejere, men nu er det simpelt hen lykkedes at lave et lovforslag, der er så kompliceret, og som giver så få svar på, hvordan tingene skal være fremadrettet, at lejere og udlejere endelig er blevet fuldstændig enige, nemlig enige om at bede os om ikke at gennemføre det her lovforslag. så kunne det jo være, når der nu pludselig er opstået den enighed, at vi skulle tage og lytte til det.",89026,2015,Morten
20151_M10_referat,"tak for det. alternativet forstår og anerkender, at der igennem en længere periode har været markante udfordringer med styringen af taxabetjeningen i og omkring københavns lufthavn, og vi har set på det her lovforslag, som vi som udgangspunkt agter at tilslutte os, fordi det sætter nogle forholdsvis faste rammer op omkring både taxabetjeningen og den private adgang og sikrer fri og lige tilgængelighed til lufthavnen.",113835,2015,Morten
20141_M59_referat,"det lyder ikke, som om vi kommer det så meget nærmere. men jeg vil bare lige vende tilbage til en kort bemærkning, som finansministeren havde, nemlig at det handler om politisk prioritering, hvor mange penge man vil bruge på f.eks. sociale indsatser, sundhedsområdet osv. men det gør det jo med alting. det er jo også en politisk prioritering, om man vil afskaffe efterlønsordningen eller halvere dagpengene, eller hvad det er. alt er jo politisk prioritering, men når man ikke tillægger det samme økonomiske vægt, så opstår der jo en skævhed i, hvordan vi regner, og hvordan politikken ender med at blive udført.",93570,2015,Morten
20141_M44_referat,"jeg tror, at ordføreren er fuldstændig klar over, at selv om man i dag halverede genoptjeningskravet, ville der stadig væk være en lang, lang række af dem, der har mistet dagpengene i dag, der ville stå uden for. og selv om man rullede det hele tilbage, også til 4 års dagpenge og ½ års genoptjeningsret, ville der stadig væk være en lang række mennesker, som ikke ville have ret til dagpenge. og det viser jo bare, at det dagpengesystem, vi har eller havde under alle omstændigheder ikke kommer til at fungere. vi er nødt til at skulle have et andet dagpengesystem, som kan løse de her problemer, så vi ikke får den situation, som ellers ville opstå.",89540,2015,Gustav
20141_M58_referat,"jeg synes jo, at vi løbende har været inde omkring dis-loven og har set på, hvordan vi kunne tilpasse den til de udfordringer, som erhvervet står over for. med hensyn til hvad den danske fagbevægelse løbende har sagt om de tiltag, som regeringen har lavet, hæfter jeg mig ved, at dengang, da vi kom med udspillet til en vækstplan for det",93490,2015,Gustav
20151_M10_referat,"nu bliver det jo avanceret og måske også mere avanceret, end mine 30 sekunder her rækker til, når statsministeren begynder at skelne mellem de tekniske effekter og de menneskelige effekter, men lad os da blive ved det. man behøver ikke bare at lytte til mig, for vi har jo en grundlæggende uenighed, der gør kan jeg fornemme at statsministeren måske ikke helt hører det varme tilbud om at gøre noget ved problemet, men så kan man lytte til venstrefolk. martin damm, kl s formand og venstreborgmester, sagde i tv avisen i går: vi kan bare påpege, at når ydelsen bliver lavere, så bliver vores opgave desto sværere. det bliver sværere at finde permanente boliger, som flygtninge har råd til at bo i. det er det udgangspunkt, der bliver for integrationen, og det er derfor, vi siger: skal vi så ikke mødes i boligforligskredsen eller et andet sted og se på, hvad vi kan gøre for kommunerne for at afbøde konsekvenserne af regeringens politik, så vores fælles mål om at få flygtninge i arbejde hurtigst muligt, sikre dem stabilitet og foden under eget bord opnås og ikke lider skibbrud som følge af regeringens ideologiske ridt med integrationsydelsen, som i hvert fald med de gængse regnemetoder ikke har nogen stor betydning for, om de kommer i arbejde? 11 tror, man skal passe meget på med bare at tage sådan nogle små brikker frem og så se meget, meget isoleret på dem. for uden integrationsydelsen, uden den opstramning, som vi sidste år på den daværende regerings initiativ lavede af opholdsvilkårene, og uden en række andre tiltag, der er taget i dansk politik igennem en årrække, som har gjort, at vi har en mere realistisk grundtone i forhold til alle de her udfordringer, som de har i en række andre lande, vil jeg være af den faste overbevisning, at vi lige i det talte øjeblik havde haft et endnu større antal asylansøgere i danmark, og så ville udfordringen for kommunerne have været markant større, end den er i dag. derfor kan man ikke bare tage sådan en brik frem og sige, at der her er en udfordring, og at det er svært. ja, vist er det da svært, og vist er det da udfordrende, men vores overordnede politik går ud på at finde en balance mellem at leve op til vores internationale forpligtelser og så i øvrigt gøre det på en sådan måde, at vi ikke får et større antal til danmark, end vi kan håndtere.",113759,2015,Gustav
20141_M69_referat,"når man tager udgangspunkt i en nødvendig grænsedragning mellem det enkelte menneskes intimsfære og de offentlige myndigheder, hvad mener ministeren så om, at det kan indgå som argument for en kommunal afgørelse om gensidig forsørgerpligt, at de pågældende to personer har sex sammen, jf. artikler hos avisen.dk den 25. februar og den 15. marts 2015?",97025,2015,Morten
20151_M45_referat,"jeg er naturligvis enig med ministeren i, at det er vigtigt at komme ud. i forlængelse af mødet i aalborg skrev skyggekabinettet på politiken en artikel om mødet under overskriften derfor fortæller støjberg røverhistorie om hamburgerryg.« artiklen går i dybden med, hvorfor billeder og historier og cases er gode virkemidler i politisk kommunikation. i artiklen stiller forsker i politisk adfærd ved københavns universitet, martin vinæs larsen, sig selv et retorisk spørgsmål, og jeg citerer: et spørgsmål, som står ubesvaret tilbage, er imidlertid, hvorfor ministeren har valgt at fortælle historien. det virker som en skør ting at lyve om. hvilken forskel gør madpakkepolitikken i en tilfældig aalborgensisk børnehave?« forskeren giver selv svaret, og han skriver videre: hvis man ser nærmere på forskning i, hvordan man ændrer folks politiske holdninger, så giver hamburgerryg-historien bedre mening. vores hjerne er nemlig ikke bygget til at forstå politik gennem abstrakte facts og kold statistik, men derimod gennem konkrete og levende historier. ... derudover viser nyere forskning, at selv når vi får at vide, at anekdoten ikke er sand, så vedbliver historiens 12 onsdag den 27. januar 2016 effekt på vores politiske holdninger. løgnen har altså stadig en effekt, selv når vi ved det er en løgn.« deler ministeren den opfattelse af, hvordan man kan bruge politisk kommunikation, og føler ministeren på den baggrund et ansvar for fremadrettet i højere grad at tjekke, at de fakta, som ministeren fremlægger som fakta, rent faktisk også er fakta? ren, det vil være en god lejlighed til at sige, at det var en fejl, og beklage, at man er fremkommet med urigtige oplysninger?",128604,2016,Morten
20151_M104_referat,"nej, det er ikke i orden, og det er ikke en undskyldning for den udvikling, vi ser i tyrkiet. jeg kunne jo omvendt spørge ordføreren, som jeg har hørt snakke mange gange og meget varmt om europarådet, om det er i orden, at tyrkiet er medlem af europarådet med de krænkelser, der foregår: jeg kunne spørge ordføreren, om det er i orden, at rusland er medlem af europarådet: jeg kunne spørge, om det er i orden, at en lang række forskellige lande er medlemmer af europarådet. og sådan kunne vi sikkert få en hel dag til at gå, det kunne være meget hyggeligt. men nej, jeg mener ikke, tyrkiets nato-medlemskab til trods, at det retfærdiggør den negative udvikling, der er på menneskerettighedsområdet i tyrkiet.",156141,2016,Gustav
20151_M84_referat,"tak. børnesager er i deres natur ulykkelige, fordi børn er de mest udsatte og sårbare mennesker, som helt og aldeles er afhængige af voksne omkring sig. det gælder også de voksne, som de har på deres institutioner, altså på skolerne og i fritidstilbuddene, og så er der selvfølgelig socialrådgiverne i kommunerne. det er voksne, som på hver deres måde er dedikeret til arbejdet med udsatte børn og unge og med almindelige børn og unge, om jeg så må sige, som trives udmærket. de voksne har en særlig sans for at fange de signaler, der kommer fra de børn, der har problemer. jeg synes, at det på mange måder er et rigtig godt beslutningsforslag, som enhedslisten har fremsat. for en gangs skyld vil jeg rose enhedslisten for det. det rummer nogle rigtig vigtige informationer, nemlig beskrivelsen af, hvordan det er gået i herning. jeg vil tillade mig at læse et stykke op fra bemærkningerne til beslutningsforslaget for at gøre reklame for den gode sag, som handler om, at man ved at forebygge og tage fat meget tidligt kan løse en lang række problemer langt, langt bedre, end hvis man venter, til børnene bliver teenagere. det har vist sig i herning, og det er evalueret af det nationale institut for kommuners og regioners forskning og analyse: fire ekstra sagsbehandlere havde på kun 1 år tjent de ekstra lønudgifter hjem. udgifter til dyre forebyggende foranstaltninger er stagneret. færre børn blev anbragt på institution. færre børn blev anbragt uden for hjemmet. antallet af klagesager blev halveret. det tværfaglige samarbejde blev udbygget med gode resultater. tilknytningen til nærmiljøet blev øget. kvaliteten i sagsarbejdet er bibeholdt og på nogle parametre forbedret.« så kommer der også en meget vigtigt kommentar her: evalueringen slog fast, at det bærende element for succesfuld implementering var et lavt sagstal, fordi dette giver sagsbehandlerne tid til den nødvendige faglighed og fordybelse.« ingen kan være mere enig i, at det her er en succeshistorie. det er en god idé, at herning lod sig inspirere af en svensk kommune, som hedder borås. der står også meget fair, at folketinget har afsat midler til videreudvikling i andre kommuner, der kan få en økonomisk håndsrækning, hvis de vil gennemføre implementering af den samme form for program eller måde at arbejde på. så det er den ene succeshistorie, der er beskrevet her. den anden succeshistorie er jo, at dansk socialrådgiverforening i en undersøgelse af sagsantallet i de kommunale forvaltninger har fundet, at godt halvdelen af kommunerne overskred dansk socialrådgiverforenings anbefalinger om sagsantal. man kunne også sige 57 det på en anden måde: næsten halvdelen af kommunerne fulgte anbefalingerne fra dansk socialrådgiverforening. det er, uden at vi har lovgivet. så vi kunne jo hver især der, hvor vi nu kommer rundt, spørge til, hvordan det går med antallet af sager til den enkelte sagsbehandler, og reklamere for de gode erfaringer, som kan komme både ved at lytte til dansk socialrådgiverforening, men også om at organisere arbejdet med de udsatte børn og unge på nye måder. det kan virke som inspiration. i radikale venstre er vi ikke særlig interesserede i at lovgive om, hvor mange enkeltsager den enkelte socialrådgiver bør have. der er helt forskellige vilkår, og derfor synes vi, det er bedre at reklamere for og oplyse om de resultater, man får andre steder, ved at gøre tingene på en måde, som er mere rimelig, end at dynge 90 sager op til den enkelte sagsbehandler. det er jo et ledelsesproblem i en kommune, hvor man opfører sig på den måde, og derfor bør man også holde øje med dem, der er ansat til at holde øje med sagerne. her tænker jeg også på ankestyrelsen, som har en sag med at holde øje med de kommuner, som ikke varetager deres opgave godt nok, og som får klager fra borgerne om, at de skal kigge på den slags ting og formidle viden og erfaring fra andre kommuner. så jeg kan ikke glæde enhedslisten med andet end at rose deres forslag, for jeg vil ikke være med til at lovgive om sagsantal pr. socialrådgiver, men gerne til at udbrede viden om, hvordan man får bedre sagsbehandling. den fg. formand karen j. klint : tak til ordføreren. vi fortsætter i talerrækken. den næste ordfører er fru trine torp, sf. værsgo. ordfører",145681,2016,Morten
20151_M52_referat,"tak. for knap en måned siden modtog jeg en henvendelse fra en borger på vestegnen. hun fortalte historien om en ven, der i sommer blev uddannet på et dansk universitet, men som netop var blevet udvist. jeg var herefter i kontakt med den udviste, der fortalte, at han ved siden af studierne havde arbejdet i et køkken. da hans chef af og til spurgte, om han kunne tage nogle ekstra timer, ville han ikke sige nej. hermed endte han med at overskride den daværende grænse på maksimalt 15 timers arbejde om ugen. han kontaktede selv myndighederne og betalte bøden og hørte herefter ikke mere til sagen. men da hans midlertidige opholdstilladelse udløb, og han søgte om permanent ophold, fik han afslag og besked på at forlade landet. det synes vi fra socialdemokraterne side ikke er rimeligt. vi vil derfor gerne takke alternativet og liberal alliance for at have indkaldt til den her forespørgsel. jeg er samtidig medlem af 3f og er dyb modstander af social dumping. i min egen branche sker der oftest, ved at østeuropæere aflønnes under overenskomsten, men i andre brancher er der problemer med udenlandske studerende, der indskrives på danske universiteter, men reelt er taget til danmark for at arbejde. det er ikke så mange måneder siden, at 3f s fagblad afslørede, hvordan kinesiske studerende knoklede rundt i københavns sushibranche og dermed undergravede mulighederne for at få tegnet overenskomst og sikre ordentlige og danske løn- og arbejdsforhold i den her branche. det er med baggrund i sådan nogle eksempler, at vi har de nuværende regler om, at udenlandske studerende maksimalt må arbejde 20 timer om ugen bortset fra i juni, juli og august, hvor de må arbejde fuldtid. timetallet blev sat op fra 15 til 20 i forbindelse med aftalen om international rekruttering fra juni 2014 med ikrafttrædelse fra 1. januar 2015, altså mens vi havde en socialdemokratisk ledet regering. i samme aftale blev det besluttet, at timetallet skulle udregnes i gennemsnit på månedsbasis. på den her baggrund udvises omkring 300 studerende om året. ifølge ministerens svar på mit spørgsmål 348, som jeg modtog i går, foretager styrelsen for international rekruttering og integration et konkret skøn i hver enkelt sag, og til brug for behandlingen har styrelsen ingen cirkulærer, administrative forskrifter eller lignende, men sagsbehandlingen foretages med udgangspunkt i selve lovens ordlyd og i forarbejderne til loven. socialdemokraterne er sådan set tilfredse med intentionerne i den nuværende lovgivning, men vi mener, at den administreres lidt for restriktivt, når det ifølge ministerens svar er alle studerende, der udvises på baggrund af overtrædelse af loven, undtagen dem, som er beskrevet i udlændingelovens § 26, der bl.a. lægger vægt på den studerendes helbred, og hvorvidt vedkommende risikerer at lide asylrelevant overlast i hjemlandet. det her undtager jo ikke personen, jeg var i kontakt med, ligesom det ikke undtager superstudenten marius fra herning. det ville have været mere rimeligt, hvis de kunne betale 5 bøden og fik en advarsel for førstegangstilfælde, men ikke blev udvist med det samme. derfor er vi indstillet på ændringer, om nødvendigt lovændringer. for socialdemokraterne er det dog helt afgørende, at vi ikke samtidig risikerer at åbne op for mere social dumping. vi er derfor glade for, at det er lykkedes blive enige med resten af folketingets partier, undtagen dansk folkeparti, om et forslag til vedtagelse, som balancerer begge de her synspunkter. vi er glade for, at det kan samle bred opbakning i folketinget, og jeg vil godt opfordre dansk folkeparti til at overveje, om ikke det også var noget for dem. vi ser frem til diskussionen.",130618,2016,Gustav
20151_M70_referat,beslutningsforslag nr. forslag til folketingsbeslutning om at sende flygtninge tilbage til lejre i nærområdet eller til lejre i andre lande . beslutningsforslag nr. forslag til folketingsbeslutning om styrkelse af datasikkerhed . søren egge rasmussen el m.fl.: finn sørensen el m.fl.: beslutningsforslag nr. forslag til folketingsbeslutning om arbejdsgivernes pligt til jobopslag .,138708,2016,Gustav
20151_M81_referat,"jeg er helt med på, hvad sf s overordnede målsætning er det er at få reduceret fødevaresektoren og landbruget i danmark. det fremtræder ret tydeligt af tingene. og det er så der, hvor der også bare er en markant forskel på, hvordan vi ser på det i venstre og i sf. sådan er det. jeg er glad for, at vi har fået vedtaget en landbrugspakke, som understøtter erhvervet med hensyn til arbejdspladser og alt muligt andet, og hvad angår målsætningen, har jeg svaret tidligere, og det kan jeg så henvise til igen.",144275,2016,Morten
20151_M93_referat,"tak. jeg skal høre, om ministeren anerkender, at fagbevægelsen, som jo altså har viden om de her ting, har viden om de faktiske forhold ude på arbejdspladsen, hævder, at ordningen, som den fungerer nu, er et stort problem, fordi den fører til løntryk, fordi der er mennesker, som er kommet hertil med et højt kvalifikationsniveau, men som ikke bruger det. f.eks. har vi set, at der er eksempler på en ung mand, som kørte med frokostretter som bud, selv om han havde en universitetsuddannelse fra bangladesh. anerkender ministeren ikke, at fagbevægelsen har en god pointe her?",149483,2016,Morten
20151_M83_referat,"kulturministeren bertel haarder : det er lige præcis det forhold, der her bliver nævnt af hr. rasmus nordqvist altså at det er vidt forskellige fag, vi taler om, og at det er vidt forskellige situationer og problemer, der er som taler for, at man i forskellige fora ser på de enkelte hjørner af problemstillingen, også fordi jeg ikke tror, at det ender med én samlet løsning. jeg tror, at det, hr. rasmus nordqvist mener, er, at vi skal huske at se på det hele. men det ender ikke med én samlet løsning. for forholdene er så forskellige for de mennesker, vi taler om her. : så er det hr. rasmus nordqvist, alternativet. værsgo. ordfører",144827,2016,Morten
20151_M83_referat,"jeg skal høre, om ministeren er bekendt med undersøgelsen fra miljøstyrelsen, der viser, at der årligt kan tilskrives trafikstøj mellem 200 og 500 dødsfald. transport- og bygningsministeren hans christian schmidt : hvis vi skal have en teknisk gennemgang af selve beregningerne, vil jeg bare anbefale, at udvalget under behandlingen sender det over til mig, for jeg vil afholde mig fra at gå ned i detaljerne af, hvad der indgår. men det er jo rigtigt, at sådan noget som støj påvirker mennesker meget. det gælder jo i øvrigt alle former for støj. så derfor skal man jo huske, at det ikke kun er en type støj, som påvirker mennesker. det gør al støj, som mennesker udsættes for. det er selvfølgelig meget vigtigt, at vi bekæmper den på alle de måder, vi kan, og i alle dens afskygninger. det er jeg enig med spørgeren i. men jeg kan ikke stå her og sige, hvad der helt præcis er medregnet. men det er regnet ud på den måde, som samfundsøkonomiske undersøgelser altid regnes ud på. 25",144922,2016,Morten
20151_M91_referat,"jeg synes i og for sig, at bemyndigelsen til ministeren er klar nok. der er altså tale om områder med terrororganisationer, som man har en væbnet konflikt med, og det vil jo altså sige, og det er også det, lovforslaget her er møntet på, at det skal indføres i relation til syrien og irak, altså der, hvor man ser terrororganisationen husere. så må vi tage til efterretning, at vi har en krig, som flytter sig, altså en væbnet konflikt, som flytter sig, og det tager det her lovforslag så også højde for. i forhold til freelancejournalister må jeg bare sige, at der kan man søge, og så kan man komme af sted, når man har en legitim interesse i det, og det vil freelancejournalister, som har til hensigt at dække en bestemt konflikt, jo have. det næste punkt på dagsordenen er: 18 1. behandling af beslutningsforslag nr. : forslag til folketingsbeslutning om indførelse af grænseværdier for indholdet af tungmetaller i husdyrgødning fra landbruget og i afgasset biomasse fra biogasanlæg. af christian poll alt , maria reumert gjerding el og lisbeth bech poulsen sf . fremsættelse 01.04.2016 . forhandling",148188,2016,Gustav
20151_M106_referat,"dejligt at høre. det var også, hvad jeg forventede, men nogle gange må man jo lige spørge en ekstra gang for at få sikkerhed for sine forventninger. det, som jeg egentlig synes kunne være interessant nu, hvor vi ved, at der her i efteråret skal foregå en række forhandlinger om forskellige pakker om iværksætteri osv., er at begynde at tænke på, hvordan vi kan se på det grønne iværksætteri. for vi så desværre, at man i finansloven også har sløjfet mange af de programmer, der faktisk har været med til at støtte netop de grønne iværksættere. vi ved, at arbejdspladserne kommer fra de små virksomheder, og vi ved, at de gode ideer også kommer fra de små virksomheder, så det er en invitation til, at vi i efteråret får lagt pres på, så vi får styrket det grønne iværksætteri.",157254,2016,Gustav
20151_M55_referat,"jeg vil gerne takke alle ordførerne og jo de allerfleste ordførere for at bakke op om lovforslaget. i virkeligheden må jeg sige at jeg er imponeret over ordførernes engagement i det her lovforslag. selv hr. martin lidegaard har forberedt sig nøje på dagens debat. tak for det. som flere har nævnt, drejer det her sig om gennemførelse af direktivet om udvindingsaffald, mineaffaldsdirektivet, og det har en lang historie bag sig, som jeg lige synes jeg vil fortælle ordførerne om. den første åbningsskrivelse kom faktisk . kommissionen vurderede, at danmark ikke i tilstrækkeligt omfang levede op til direktivet, og der har vi så fra dansk side over rigtig mange år forsøgt at argumentere for, at yderligere implementering var unødvendig, da vi simpelt hen ikke har minedrift i danmark. kommissionen holder fast ved sit og har i en supplerende åbningsskrivelse fra 2015 insisteret på, at danmark skal implementere direktivet fuldt ud, også selv om der ikke findes minedrift i landet. så jeg vil bare sige, at det har været en meget langvarig dialog, vi har haft med kommissionen om det her, og nu forsøger vi simpelt hen at sætte punktum ved at følge kommissionens anvisninger. konkret gøres det ved at indføre en hjemmel i miljøbeskyttelsesloven til at varetage landskabelige hensyn, når vi har med affald fra minedrift at gøre, og mon ikke vi under udvalgsbehandlingen kan få overtalt både alternativet og sf til også at bakke op om det her. jeg svarer gerne på de spørgsmål, der måtte være. som også flere ordførere har været inde på, er det her en forholdsvis lille ting, men hvis det kan få kommissionen til at være glad for, at vi så har gennemført direktivet fuldt ud, så håndterer vi det på den måde.",131671,2016,Morten
20161_M31_referat,"tak. jeg vil også gerne forfølge det her med de højfrekvente handler ud fra algoritmer. for det lyder jo på hr. joachim b. olsen, som om det sådan bare nærmest er risikofrit. men vi har jo i hvert fald set to store flashcrashes, som jeg kender til, nemlig og , hvor man så, at på grund af en teknisk fejl crashede det hele. og undskyld til formanden, for det her ord, men jeg kan ikke lige oversætte det til dansk. men dow jones-indekset styrtdykkede med 9 pct., og en lang række aktier var værdiløse i en periode. og eksperter siger, at det er et spørgsmål om tid, før det her skaber ragnarok på wall street og andre steder. de her højfrekvente handler er jo baseret på marginalerne, som hr. peter hummelgaard thomsen også sagde, altså på gevinsten ved de yderste marginaler. og jeg hørte også ordføreren sige, at der vil det her have en effekt. men på de sunde langsigtede investeringer vil 0,1 pct. jo ikke gøre nogen forskel.",171647,2016,Gustav
20161_M4_referat,"det er sådan set for lige at få slået det principielle i diskussionen fast. jeg er helt enig i, at vi fra nu af og så til verdens ende kan dis- tirsdag den 11. oktober 2016 kutere dansk flygtningehjælp, fordi de så sandelig har været en spiller i den politiske debat. men jeg vil godt spørge om det principielle. jeg vil spørge, om ordføreren er enig med mig i, at når man har at gøre med en domstolslignende instans, er den principielt at betragte på samme måde, som vi betragter højesteret, landsretten, byretten og andre domstole i det her land. og at det vil sige, at hvis der kan sås tvivl om en domstols afgørelse, fordi der kan sås tvivl om det enkelte medlems habilitet, så er det noget, man bør forfølge. og er det ikke af principiel vigtighed, at man ikke kan så tvivl om habiliteten for det enkelte medlem?",160696,2016,Morten
20151_M91_referat,"men skal der yderligere initiativer til end det, som eu lægger op til nu, altså at reducere grænsen for, hvor meget zink der må være i foder, med 20 pct.? er det nok, også når man ser det i perspektiv af landbrugspakken, der jo øger antallet af dyreenheder, hvilket alt andet lige må medføre, at der kommer mere gylle ud på de danske marker? er det, eu lægger op til, så tilstrækkeligt?",148213,2016,Morten
20161_M56_referat,"ministeren. udlændinge- og integrationsministeren inger støjberg : jamen altså, jeg må simpelt hen sige, at vi deler os efter anskuelse, og jeg er ganske enkelt meget, meget langt fra den måde, enhedslisten ser det her på. jeg har jo også hørt hyldesten af det multikulturelle samfund, som enhedslisten står for, og jeg kan bare sige, at jeg synes, at det er et kæmpestort problem. nu blev det nævnt, at der er nogle, der ligesom træder andre under fode. jeg synes, det er et kæmpestort problem, at der lever mennesker i danmark, også med dansk statsborgerskab, der træder de danske værdier under fode og ikke retter sig ind efter dem, ikke respekterer dem, ikke accepterer dem, ikke efterlever dem. så vil jeg bare sige, at det netop er boghandleren fra brønshøj, vi taler om, og ikke boghandleren fra brøndby. og jeg kan sige, at det er sam mansour, vi taler om en terrordømt. : spørgeren.",180634,2017,Morten
20161_M101_referat,"jeg er ikke sikker på, at jeg fik svar på mit spørgsmål. altså, der er jo også en stor mængde grønlændere og færinger, der tager til danmark for at uddanne sig. det er ikke, fordi de flygter fra nogle forhold, der er utålelige, men for simpelt hen at blive klogere og bidrage til økonomien, både her i landet og derhjemme. så jeg efterspørger egentlig mere, hvad dansk folkeparti gør sig af overvejelser om at hjælpe på situationen med, at der er så meget oplevet diskrimination i danmark, som jo ikke bare er den enkeltes ansvar, men som det vel også er nationens ansvar at agere på.",201985,2017,Gustav
20161_M106_referat,"jeg vil da rigtig gerne takke enhedslistens ordfører for så mange gange at have tydeliggjort, hvad den socialdemokratiske holdning til 2-procentsproduktivitetskravet er, for den er, at det skal væk. det har vi sagt, og vi har også sagt meget tydeligt og det er indskrevet i betænkningsbidraget, som fru jane heitmann har læst op at nu giver man regeringen en bunden opgave, også på tid, om, at den frem til økonomiforhandlingerne til næste år med danske regioner skal have klargjort, hvad det er, der skal styres efter i fremtiden. så der var i og for sig ikke noget spørgsmål. der var kun en tak for, at enhedslistens ordfører har præciseret den socialdemokratiske holdning.",205827,2017,Gustav
20161_M82_referat,"det er lige godt lidt overraskende, må jeg sige, at det, der er svaret fra ministeren, er, at ministeren appellerer til, at når socialdemokratiet kommer til, så glæder ministeren sig til at se, hvad socialdemokratiet kommer med af forslag, for ministeren har ikke tænkt sig at komme med nogen forslag. det anerkender vi må være et udtryk for store forhåbninger til en fremtidig socialdemokratisk ledet regering. men vi synes nu egentlig, at tiden er der, at vi gerne vil diskutere, om ikke det er den forkerte vej at blive ved med de her nedskæringer, for det rammer jo altså hårdt. det er 10 mia. kr. på uddannelse og forskning, som regeringen har besluttet med sit flertal at skære på uddannelse og forskning frem til 2019. det her rammer hårdt, og det er jo derfor, at kritikken er så entydig i forhold til at sige, at det ikke duer at blive ved med at se forskning som en udgift, det er en investering, og det er en veldokumenteret investering. så nu vil jeg bare spørge ministeren, om han vil anerkende, at det rent faktisk har været med til at styrke væksten i det danske samfund, at der har været den her vedvarende investering i forskning de sidste 10 år.",192491,2017,Gustav
