"","id","text","doc_id","Year","Name","who"
"27","19991_M8_referat","jeg lagde mærke til, at ministeren kom til at bruge betegnelsen en dansk mønt om en euro med dronning margrethe på den ene side. jeg vil godt spørge ministeren: er det ikke en lidt falsk varebetegnelse, for det er jo slet og ret en euro? jeg vil godt vende tilbage til spørgsmålet om, hvorfor man egentlig har aftalt denne meget upraktiske og besynderlige ordning. hvis det ulykkelige skulle ske, at vi kom med i euroen, ville det ikke betyde noget videre for mig, om det er en tysk ørn eller dronningen, der er på den, men jeg er ked af den falske varebetegnelse: at man prøver at fremstille en euro, som om det er en dansk mønt. det synes jeg er en falsk varebetegnelse, og jeg vil egentlig godt bede ministeren prøve at forklare, om det ikke er et forsøg på at overbevise befolkningen, for vi mister jo enhver indflydelse på møntforholdene. det er jo det reelle i det.",17101,1999,"Keld Albrechtsen","Gustav"
"28","19991_M40_referat","jamen det er da udemokratisk, når forligskredsen sidder bag lukkede døre og beslutter, hvad satsreguleringspengene skal gå til, og hvor der ikke er nogen parlamentarisk debat om de ting. og jeg vil da bestemt ikke afvise, at når hr. ole vagn christensen siger, at der er 155 mandater bag det her, så kunne der da måske blive nogle flere, hvis det blev lagt ned i folketingssalen. det er jeg da ganske overbevist om. det er fuldstændig tosset, som det her foregår. jeg kan så tage en anden ting, som jeg også mener er en ganske udemokratisk og uparlamentarisk institution, nemlig de forskellige følgegrupper, som bliver nedsat i forhold til forskellig lovgivning, og hvor det alene er forligskredsen. men der har man jo trods alt et eller andet sted besluttet, hvor mange penge det skal indbefatte. her er det en fordeling efter de forskellige politiske partier, der kan gå ud og tilgodese nogle forskellige grupper. men jeg vil da opfordre til, at det kommer i folketingssalen. der er da mange af de her ting, som dansk folkeparti godt kunne støtte. kort bemærkning .",23061,2000,"Pia Kjærsgaard","Gustav"
"29","19991_M82_referat","forslagsstilleren ønsker, at der gøres en indsats for at sikre vore ældre medborgere mod at blive udsat for de såkaldte tricktyve. det sker ved, at de foregiver at være hjemmehjælpere og dermed skaffer sig adgang til de svages og ældres hjem. ifølge beslutningsforslaget skal det ske ved, at man kan indføre et ensartet og også landsdækkende legitimationskort til brug for ansatte 884 torsdag den 27. april 2000 i den kommunale servicesektor, når de skal aflægge besøg i de ældres hjem. jeg har også via pressen erfaret, at vi har været ude for den slags tricktyverier, og det finder jeg naturligvis både dybt beklageligt og også utrygt for borgerne. jeg er enig med forslagsstilleren i, at problemerne også hænger sammen med, hvordan den enkelte kommune tilrettelægger den praktiske, men også den personlige bistand. mange aflysninger og stadig skiftende ansigter svækker selvfølgelig borgernes mulighed for at få skabt et tillidsfuldt forhold til hjælperne, og det befordrer også mulighederne for, at tyve kan skaffe sig adgang til hjemmet. jeg finder det imidlertid væsentligt, at man holder sig for øje, at det er kommunerne, der har ansvaret for ældreplejen, og at anvendelsen af og udformningen af eventuelle legitimationskort må bero på lokale forhold, herunder hvordan kommunerne styrer og tilrettelægger ældreplejen. regeringen finder det meget positivt, hvis der lokalt vurderes, om det findes hensigtsmæssigt at give ansatte i den kommunale ældrepleje legitimationskort. jeg er bekendt med, at flere kommuner allerede forsyner personale med forskellige former for legitimation. regeringen lægger stor vægt på, at de svage ældre føler sig trygge, når de ansatte i den kommunale sektor kommer i hjemmene. regeringen ser derfor meget gerne, at kommunerne i tilrettelæggelse af ældreplejen også inddrager en mulig kriminalpræventiv effekt ved at lade personalet bruge legitimationskort. jeg kan imidlertid ikke vurdere, om et landsdækkende legitimationskort skulle være løsningen for kommunerne. som udgangspunkt mener jeg, at lokale forhold må veje tungt, men der kan være andre forhold, som f.eks. tekniske løsninger til imødegåelse af forfalskning, der kunne tale for nogle fælles løsninger. så jeg har ud fra en kriminalpræventiv synsvinkel orienteret justitsministeren om, at der er forslag fremme om at udbedre brugen af legitimationskort til personalet i ældreplejen, og sideløbende har jeg bedt kommunernes landsforening om at overveje, hvilke muligheder der er for en fælles forstærket indsats til forebyggelse af tricktyverier i hjemmene, herunder også nytteværdien af et legitimationskort. 7065",30660,2000,"Henrik Dam Kristensen","Gustav"
"30","20001_M33_referat","nu behøver hr. jes lunde ikke se så overrasket ud, for det er jo ikke nogen ny melding, at vi ikke vil være med til at skære her. det har vi faktisk sagt i årevis, men det er så noget andet. jeg vil bare sige til fru lene espersen, at jeg synes, fru lene espersen undervurderer danmark. det kan være, vi skulle skillinge sammen til en returbillet til new york til fru lene espersen, for selv om man kun er delegeret her fra folketinget, opdager man jo, når man går i fn-systemet, at på trods af danmarks lidenhed lægges der faktisk ganske megen vægt på, hvad vi gør, fordi vi er et land, der er kendt for at hjælpe. fru lene espersen kunne sådan set godt have ret i, at 0,7 pet. ikke ville være værre end 1 pet., bortset fra at der så var et moralsk problem i forhold til det, vi havde stemt for. men problemet er, at hvis vi går fra 1 pet. og nedad, vil vi der- 2610 onsdag den 13. december 2000 med sende signal om, at man godt kan svække hjælpen. jeg synes, fru lene espersen skulle tale lidt med nogle folk i fn-systemet og høre, hvordan danmarks placering er. danmarks placering er ikke bare som det lille, ligegyldige land oppe nordpå, danmark er faktisk placeret som et af de lande, man lægger mærke til. det bliver bemærket, hvad vi gør, og derfor betyder det faktisk mere, end man tror, hvad vi vedtager her i folketinget. i vore dage er det jo ikke så dårligt, at danmark betyder noget, selv om nogle danskere ikke tror så meget på det, men her er et godt eksempel.",40441,2000,"Peter Duetoft","Gustav"
"31","20012_M7_referat","jeg bliver nødt til at starte med at spørge den socialdemokratiske ordfører: når man nu har tænkt de her tanker, åbenbart i længere tid, hvorfor har man så ikke fremsat dem som et forslag, mens man havde regeringsmagten, mens man havde muligheden for at få et forslag behandlet i folketinget? hvorfor kommer det pludselig nu? det vil da være interessant at få at vide. vi er i venstre faktisk meget optaget af at sikre børnefamilierne et frit valg mellem forskellige børnepasningsmuligheder. det kan være mellem den kommunale børnepasning og en privat børnepasning, et frit valg på kryds og tværs af kommunegrænser. der er i dag nogle hindringer, som vi gerne vil løsne op for, og det er dét, vi vil komme med nogle forslag om, ligesom vi vil komme med forslag til ændringer af barselorloven og gøre den meget mere fleksibel. og så er det jo ikke nødvendigvis efter 6 måneder, man måtte have brug for en pasningsordning. hvis barselorlovsreglerne bliver så fleksible, som vi har lagt op til, vil det jo være på forskellige tidspunkter, man måtte have et pasningsbehov. derfor synes vi faktisk, at det er kommunerne, der skal leve op til at finde en plads til børnefamilierne, når de har behov for det, lige når det er, at der er brug for det, og det gør langt de fleste kommuner i dag. onsdag den 12. december 2001 kort bemærkning .",56619,2001,"Eva Kjer Hansen","Gustav"
"32","20001_M64_referat","i den seneste uge har der været en del palaver om pillepas og medicinpas osv., og derfor er det positivt, at sundhedsministeren har reageret hurtigt og har lagt dette modererede lovforslag på bordet. de problemer, der er rejst i ugens løb, er helt reelle, for det ville da både være økonomisk bekosteligt, ærgerligt og dødirriterende, hvis man hver gang, man skulle over grænsen, skulle hente ekstra attester hos lægen, og de attester skulle sendes til godkendelse i sundhedsstyrelsen, og man oven i købet selv skulle betale for det ekstra besvær, man blev udsat for. sådan forlød det i pressen, og det kunne næsten minde om sovjetiske tilstande. charterrejser og 1-dags-busture over grænsen for pensionister ville i hvert fald lide en krank skæbne. forslaget går ud på, at attesten, som kræves, bliver så enkel og så standardiseret som mulig. hele proceduren ved udstedelsen af attesten skal også være så enkel som mulig, og kompetencen til at udstede attesterne skal ligge hos apotekerne. det er jo rimelig enkelt og fornuftigt, når det nu alligevel er her, man skal hente sin medicin. attesten skal styrke kontrollen med euforiserende og narkotiske stoffer, dopingstoffer osv., og det kan man da kun være positiv over for, hvis man altså hører til dem, der ønsker at holde den slags stoffer ude af landet i så stort omfang som muligt. i forvejen har vi jo også kontrolforanstaltninger vedrørende disse stoffer, men kan jo heller ikke nu frit indføre eller besidde lægemidler, hvori der er euforiserende stoffer. for mennesker, der lider af alvorlige sygdomme og dagligt skal tage medicin, der indeholder euforiserende stoffer, er attesten jo en ekstra sikkerhed. disse personer vil, hvis de ikke har en attest på sig, kunne blive anklaget for illegal besiddelse af forbudte stoffer, hvis de befinder sig i et andet schengenland. men i de øvrige schengenlande har man faktisk ikke haft de store problemer med de her attester. i holland udstedes der på årsbasis omkring 150 attester og i frankrig omkring 100. så det skulle man da ikke synes kunne vælte hverken apotekerbranchen eller nogen borgers ferietur til udlandet og slet ikke hele rejsebranchen. men de 30 dage, som attesten gælder, kan være et problem for pensionister og andre, der vælger at være væk fra danmark måske 5-6 uger om vinteren. så for dem håber jeg, at den her sag kan løses på en fleksibel og enkel måde. ældre sagen, kræftens bekæmpelse og hjerteforeningen har sendt os et brev, hvor de opfordrer til, at listen over medikamenter, der kræver attest, nedbringes til et minimum, og den henstilling vil jeg selvfølgelig bringe videre til ministeren. og hvad angår brugerbetalingen, som var på dagsordenen her først på ugen, henstiller foreningerne også, at den fjernes. det er den jo blevet i det ny forslag, så den side af sagen skulle jo også være løst. det beklagelige i den her sammenhæng er dog, at sundhedsministeriets folk ikke har været vågne og fået sagen op på bordet i bedre tid. de har simpelt hen sovet i timen. det er urimeligt. det er ærgerligt, at sagen ikke er kommet på dagsordenen i folketinget før i dag. det er ærgerligt for folketinget og må også være det for ministeren og især da også for den danske befolkning, og det har forårsaget unødig ængstelse hos mange borgere, der er nødt til at bruge stærk medicin, og lige så unødig bekymring i rejsebranchen. de eneste, der faktisk har haft gavn af den her uges palaver, er medierne, for de har haft noget at skrive om. men altså støtte fra kristeligt folkeparti. fredag den 16. marts 2001",45994,2001,"Tove Videbæk","Gustav"
"33","20001_M47_referat","ja, nogle af de faktorer, som historisk har haft betydning for konjunktursvingene i rentespæn- det, er, hvor høj kursen på euroen og tidligere d-marken er over for dollaren, det er, hvor højt renteniveauet er i euro-området og tidligere tyskland, det er, hvor høj den danske vækst er i forhold til euro-området og altså tidligere tyskland, og endelig er det, hvor høj den danske inflation er i forhold til euro-området, tidligere tyskland. alle disse faktorer har i det sidste år ligget lavt, bortset fra inflationen, som har været nogenlunde som i euro-området, og det trækker alt sammen i retning af et lavere rentespænd, og rentespændet er da også i øjeblikket lige omkring 0,3 procentenheder. blandt de enkleste forklaringer er nok, at det er lettere at holde en fast krone over for euroen, når euroen ligger lavt sammenlignet med dollaren. 12010-fremskrivningen er det som anført af spørgeren antaget, at den 10-årige obligationsrente i gennemsnit vil ligge 0,65 procentenheder højere end renten i tyskland i årene frem til 2010. det skyldes de nævnte forhold og altså herunder, at eurokursen og renten i euro-området ikke kan forventes at blive liggende lavt og jævnt over en så lang periode. over en så lang periode må der forventes udsving i alle de faktorer, som påvirker renten. vi kan ikke forudse, hvornår udsvingene finder sted, og derfor viser fremskrivningen beregningsteknisk,et jævnt forløb. det er formentlig det eneste, der er sikkert, at det bliver det næppe, men det er beregningsteknisk. det er ikke realistisk at se bort fra mulige perioder, hvor rentespændet er højere, som det var tilfældet f.eks. i 1994 og 1996, hvor rentespændet var over 1 procentenhed. vi kan se en pæn udvikling i en periode, men det er ikke realistisk at se en sådan udvikling 10 år i træk. derfor er der i skønnet taget højde for faldende udlandsgæld og statsgæld. et rentespænd på i gennemsnit 0,65 procentenheder er klart lavere, end det har været i tidligere årtier. forudsætningerne er nærmere uddybet i en holdbar fremtid danmark 2010«, og der kan endvidere henvises til kapitel 6 i finansredegørelse 2000«.",43264,2001,"Pia Gjellerup","Gustav"
"34","20001_M102_referat","jeg vil sådan set gerne have svar på mit spørgsmål for at vide, om jeg har forstået oplysninger- 9022 onsdag den 30. maj 2001 ne her korrekt. at det første tal, der bliver oplyst,- som er lidt større end det andet, er udtryk for, at der er nogle personer, som har begået flere overtrædelser og af den grund jo har flere sigtelser. og at det første tal, vi får oplyst, er udtryk for et antal sigtelser, hvor der selvfølgelig kan være en asylsøger, der har begået flere lovovertrædelser og derfor er talt med flere gange. det er der ikke noget mærkeligt i, og det er sådan set det, jeg gerne vil have oplyst, om det er korrekt forstået, at det er sådan: tallene skal høres. hermed sluttede spørgsmålet. den næste sag på dagsordenen var: 15 anden behandling af lovforslag nr. : forslag til lov om ændring af lov om dronning margrethe den andens civilliste, lov om årpenge for kronprins frederik, lov om årpenge for prins joachim og lov om årpenge til medlemmer af det kongelige hus samt om ophævelse af lov om årpenge for dronning ingrid og lov om udredelse af pensioner ved tronskifte. ændring af ydelsemes grundbeløb og reguleringsordninger m.v. . af statsministeren poul nyrup rasmussen . fremsat 18 4 2001. første behandling 4 5 2001. betænkning 17 5 2001 . der var stillet 2 ændringsforslag i betænkningen. uden for betænkningen var der ikke stillet ændringsforslag: lovforslaget og ændringsforslagene sattes til forhandling under ét. ingen bad om ordet. afstemning ændringsforslag nr. 1 og 2 vedtoges uden afstemning. lovforslaget overgik derefter til >tredje behandling. 홢 -",52350,2001,"Kristian Thulesen Dahl","Gustav"
"35","20012_M33_referat","intentionerne i beslutningsforslaget er meget sympatiske, nemlig at medarbejderen foretager opsparing til egen efteruddannelse sammen med arbejdsgiveren. det foreslås, derfor, at der i skattelovgivningen bliver givet mulighed for at etablere skattebegunstigede opsparingsordninger, hvortil både medarbejderen og arbejdsgiveren indbetaler. det foreslås, at lønmodtageren skattemæssigt kan foretage fradrag for sin andel af indbetalingen til ordningen mod, at beløbet, når det kommer til udbetaling i forbindelse med senere kompetenceudvikling, i denne periode betales som løn eller tilskud til dagpengevederlag under en uddannelsesorlov. der er således ikke tale om at forøge fradragene i større omfang. som udgangspunkt er dansk folkeparti positivt over for beslutningsforslaget, hvis der vel at mærke er tale om frivillige ordninger og individuelle aftaler mellem medarbejder og arbejdsgiver. således som bemærkningerne til beslutningsforslaget er udformet, synes der dog at være visse knaster, som gør, at arbejdsgiveren nok vil være lidt tilbageholdende med at indgå sådanne aftaler med en medarbejder. hvad mener kristeligt folkeparti f.eks., at der skal ske med det arbejdsgiverbetalte beløb, hvis arbejdstageren, før han gennemgår kompetenceudvikling, overgår til førtidspension, dør eller får andet arbejde? forslaget synes at bygge på, at den del af opsparingen, som ikke er brugt, skal udbetales til arbejdstageren: men det er urimeligt, at arbejds-, tirsdag den 26. februar 2002 giveren indbetaler eh andel til at kompetencesikre medarbejderen, hvis forholdene faktisk viser sig at blive således, at den påtænkte kompetenceudvikling af en eller enden grund ikke gennemføres. som sagt er intentionerne i beslutningsforslaget positive, og jeg kunne da forestille mig, at man under udvalgsarbejdet ville kunne nå frem til en løsning med hensyn til arbejdsgiverbetalte andele, som ikke kan udnyttes. reglerne kunne jo f.eks. indrettes således, at arbejdstageren i denne situation alene får udbetalt sit eget indbetalte bidrag. i så fald er dansk folkeparti posi- : tivt ovet for dette forslag. charlotte dyremose : kf : det konservative folkeparti har før udtrykt sympati for forslaget, fordi vi ønsket at styrke kompetenceudviklingen i det danske samfund: vi har stadig væk sympati for forslaget. vi synes, der er en god intention i det. vi ved, at der i dag bliver stillet stadig stigende krav til arbejdstagere: vi ved, at man i det vidensamfund, vi efterhånden er eli del af, har brug for øget kompetence gennem livslang læring, og den kompetenceudvikling er til glæde både for den enkelte, for virksomheden og for det danske samfund. der er dog visse uklarheder, som den tidligere ordfører også var inde på, nemlig netop nogle af de ting, jeg også har bidt mærké i i forslaget: hvordan skal ordningen videreføres, hvis den pågældende flytter til en ny arbejdsplads? mister arbejdsgiveren så bare det indbetalte beløb? hvad sker der, hvis arbejdstageren dør eller går på pension? hvem skal modtage den del, der eventuelt ikke bliver benyttet? hvilke kurser er omfattet? hvem skal vurdere, hvilke kurser der er omfattet, og om det pågældende kursus er relevant? : det er den slags spørgsmål, som vi gerne vil, have belyst grundigt i et udvalgsarbejde. vi vil meget gerne have lov at diskutere det her i udvalget for at belyse de her nævnte spørgsmål. som sagt er vi positive over for intentionen, men en lille smule skeptiske over for disse uklarheder. så lad os kigge på det under udvalgsatbejdet.",63318,2002,"Mikkel Dencker","Gustav"
"36","20021_M50_referat","jeg synes simpelt hen ikke, at fru gitte lillelund bech har gjort sit hjemmearbejde i den her sag, for hun er tilsyneladende ikke klar over, hvor lang tid det vil tage, før bestemmelserne i den kontrakt overhovedet kan få effektiv virkning på de problemer, vi står over for. derfor vil jeg godt spørge fru gitte lillelund",89969,2003,"Keld Albrechtsen","Gustav"
"37","20021_M50_referat","jeg svarer aldeles ikke undvigende. jeg svarer fuldstændig klart, at jeg ikke vil. give nogen garanti for, at det arbejde er færdigt, inden en krig kommer, og hvordan skulle jeg dog kunne gøre det? jeg ved ikke, om en krig kommer, men jeg håber aldrig, en krig kommer. sådan er det. jeg deltager altså ikke en større udveksling af, hvad jeg måtte vide eller ikke vide. jeg kan fortælle folketinget, hvad jeg har gjort, og hvad min holdning til det spørgsmål, der er rejst, er. længere kan jeg ikke gå.",89888,2003,"Svend Aage Jensby","Gustav"
"38","20021_M77_referat","som formand for udenrigsudvalget er det faktisk mig, der har ansvaret for, at vi har foranlediget en procedure, der har sikret, at partierne inden førstebehandlingen i dag også gav deres foreløbige bud på, hvordan betænkningsbidragene kunne se ud, og det er absolut kun et foreløbigt bud, for betænkningsudkastet er ikke omdelt. derfor må jeg tage kraftigt afstand fra, og jeg vil sige, at det nærmest er utilstedeligt, at hr. pe- 7397 ter skaarup her fra talerstolen læser op af det, der ikke er et egentligt betænkningsudkast fra nogen som helst, men som alene er sat i gang, for at vi hurtigt kunne ekspedere det her beslutningsforslag. jeg synes, det er stærkt kritisabelt, og det er et brud på de forudsætninger, som de forskellige partier har afgivet deres foreløbige melding på. jeg synes simpelt hen, at det er under al kritik, og det umuliggør i virkeligheden, at man i en anden situation kan lægge an til en sådan procedure, der gør, at man kan ekspedere et sådant beslutningsforslag så hurtigt, som tilfældet er i dag. i givet fald ville det have betydet og afstedkommet - altså hr. peter skaarups lemfældige omgang med et sådant udkast, han har fået underhånden - at man ikke kunne behandle det pågældende beslutningsforslag i dag, så hurtigt som tilfældet rent faktisk er. jeg må tage kraftigt afstand fra det. kort bemærkning .",97128,2003,"Jann Sjursen","Gustav"
"39","20031_M36_referat","det er jo statsministerens forklaring, at det. mit synspunkt og regeringens synspunkt er al- : deles ikke bestemt af at ville lægge sig tættere el- kun er amerikanske penge, men den canadiske vicepremierministers ærinde er, at han kommer ler fjernere på den amerikanske regering. ,vi tai et problem med sine penge. anfægter det helger bare udgangspunkt i, at der er tale om ameler ikke statsministeren? rikanske penge bevilget af amerikanske skatteydere, og det er då også i andre situationer og",114807,2003,"Anders Fogh Rasmussen","Gustav"
"40","20021_M71_referat","jeg synes, det er interessant at opleve, at når et parti bevæger sig fra regeringsbænken til opposition, så glemmer man, hvordan systemet er indrettet, det system, som har styret kommunaløkonomien over årene, herunder bloktilskuddet. bloktilskuddet opfattes af det kommunale selvstyre jo netop som en garanti for, at der lige præcis ikke er en detailregulering af den enkelte kommune, men at kommuner vurderes under ét, at økonomien vurderes under ét, og at der så er plads til mangfoldigheden. hvis man ønsker specifikt, at man ændrer på udligningsordningen omkring bloktilskud, og hvis kommunerne ønsker det, så er jeg meget lydhør. jeg siger blot, at prisen hele tiden vil være, at man tager en lille bid af det kommunale selvstyre, hvis man specifikt går ind og fjerner indtægter eller udgifter i den enkelte kommune. bloktilskuddet kører jo begge veje, skal vi lige huske. bloktilskuddet giver øget indtægt til kommunerne. hvis der kommer udgifter fra folketinget, inddrager vi, om jeg så må sige, tidligere udgifter, reducerer vi bloktilskuddet, og jeg siger blot, at hvis det er et kommunalt ønske, deltager vi meget gerne i den drøftelse, for set med en finansministers øjne er det selvfølgelig på mange måder lettere at styre. men det forudsætter altså, at der er en vilje til at reducere det kommunale selvstyre. der vil jeg bare sige, at som udgangspunkt har jeg ikke den vilje, og det står ikke på min politiske dagsorden at gøre det. omkring prioritering må jeg sige, at det er en lokal, kommunal opgave, hvor man prioriterer sine udgifter op, og hvor man prioriterer ned. hvis spørgeren vil have, at det er finansministeren, regeringen, der skal prioritere på kommunernes vegne, siger jeg igen, jamen det er at beskære det kommunale selvstyre. det, vi kan, er at gøre som kommunerne ønsker, nemlig at sikre at der er den samlede økonomi til de mål, som kommunerne har under ét, og så er det mangfoldigheden, der gør, at der er forskel. til hr. arne toft vil jeg sige, at netop for at tage højde for udskydelsen af omlægningen af den kommunale refusionsordning, altså det, der også ligger gemt i bloktilskudsordningen, har vi øget beløbet til vanskeligt stillede kommuner, således at der er dækning til at kunne hjælpe de kommuner, som har særlige vanskeligheder. det gælder også akutte vanskeligheder, bl.a. her med en skævvridning i forhold til det, der er gennemsnittet for, hvordan kommunerne har det på indtægtssiden og på udgiftssiden. så vi har denne gang et forslag om et beløb i størrelsesordenen måske op mod 0,5 mia. kr. til dette formål.",95305,2003,"Thor Pedersen","Gustav"
"41","20041_M26_referat","tak for svaret. jeg vil gerne hæfte mig lidt ved, hvad det var fru margrethe vestager syntes var godt ved lovforslaget, da hun valgte at fremsætte det, da det jo i store træk mindede om det her lovforslag. for det, jeg hæfter mig ved, er, at det sådan set kun er kritik, jeg hører fru margrethe vestager som ordfører rette mod forslaget i dag. jeg er da interesseret i at vide, hvor der eventuel kunne være noget i det her lovforslag, som det radikale venstre kunne synes var positivt. derfor efterlyser jeg endnu en gang: hvad var det, der i det oprindelige forslag, som altså i store træk mindede om det her lovforslag, som fru margrethe vestager som undervisningsmini- 271 tirsdag den 30. november 2004 ster syntes var så godt, at hun lagde navn til fremsættelsen under den tidligere regering? kort bemærkning .",143002,2004,"Tina Nedergaard","Gustav"
"42","20031_M101_referat","statsministeren siger, det går fremad, og det er jeg sådan set fuldstændig enig i, for hver dag der går, bliver det i øjeblikket lysere, og det er ikke kun, fordi det er sommer, det er også, fordi at for hver dag, der går, kommer vi tættere på et regeringsskifte. jeg vil gerne følge op på fru line barfods spørgsmål. justeringer kalder statsministeren det. jamen lad os kigge lidt på de her justeringer, der er foretaget af overførselsindkomsten, sådan at det skal kunne betale sig at arbejde. der er 35.000 mennesker i det her land, som mister 500 kr. om måneden. hvem er de 35.000 mennesker? det er de 35.000 mennesker, der er på kontanthjælp, og hvis ægtefælle også er på kontanthjælp. det vil altså sige nogle af de familier i det her land, der lever for allermindst. var det noget, statsministeren gjorde opmærksom på i forbindelse med valget eller sene- kort bemærkning . : vi er såmænd ikke afvisende over for, at det kan være en idé at have et gab mellem overførselsindkomsten og lønindtægten. men har statsministeren overvejet, at hvis der er et problem på den front, så kunne man overveje at hæve lønnen i stedet for at sænke indkomsten for dem, der har allermindst? eller er det sådan, at statsministeren i virkeligheden er i gang med det projekt, som statsministeren på et tidspunkt skrev en bog om, nemlig fra socialstat til minimalstat, altså fra en tilstand, hvor folk faktisk har levet et værdigt liv, og hvor folk, når de bliver presset ud af arbejdsmarkedet, har nok at leve af, og vi som velfærdssamfund kan se os selv og hinanden i øjnene, fordi vi tager ansvar for hinanden. i hvert fald vil jeg sige, at min opfattelse af at tage ansvar for hinanden er blevet krænket af, at man går ind og skærer 500 kr. pr. person i et ægteskab, hvor begge er på overførselsindkomst. så igen: kunne statsministeren ikke overveje, om man skulle øge forskellen på de to grupper ved at hæve lønnen i stedet for at sænke indkomsten for dem, der har allermindst i vores samfund? kort bemærkning .",134775,2004,"Pernille Rosenkrantz-Theil","Gustav"
"43","20031_M57_referat","jeg går ud fra, at hr. buksti er klar over, at 60 pet. af energiforskningspengene under eu s budget går til a-kraft, og det gør de udelukkende, fordi det fremgår af euratom-traktaten, at man skal investere i forskning på det her område. så derfor vil jeg også sige, at jeg synes, at hr. buksti fuldstændig blander æbler og pærer sammen. hvis vi kan få ændret den traktat, så kan vi også få frigivet de midler, som i dag er en blokering for, at vi bruger flere midler på forskning og udvikling i vedvarende energi. kort bemærkning .",121235,2004,"Anne Grete Holmsgaard","Gustav"
"44","20041_M7_referat","det kommer der så. det her har præcis noget at gøre med alle de selskaber, som er multinationale, som er europæiske, og som derfor kan flytte frem og tilbage. det er rigtigt, at coca-cola ikke nødvendigvis får det store ud af det. men de multinationale selskaber, som er europæiske og laver transaktioner mellem europæiske lande, ja, de får noget ud af det her. de får det ud af det, at fra det datterselskab, som de har i dag og som de ejer 10 pet. af, kan de, inden vi vedtager den her lovgivning, ikke flytte overskud fra et land til et andet. men i det øjeblik vi går ind og forandrer den her lovgivning, så kan de flytte overskud fra det ene land til det andet. det er jo såre simpelt, for det står jo i forslaget. 100 mio. kr. koster det her. hvorfor gør det det? hvorfor koster det her forslag 100 mio. kr.? hvorfor står venstres ordfører heroppe og siger, at vi ønsker at gennemføre en skattelettelse på 100 mio. kr. for de multinationale selskaber, hvis det ikke er det, der er tilfældet? det ville da være temmelig tåbeligt at stå og bryste sig af, at man giver nogle af de allerrigeste i denne her verden skattelettelser, hvis det ikke var tilfældet. jeg synes sådan set bare, man skal kigge på provenuet på bundlinjen, og så skal man spørge sig selv, hvem det er, der får de penge, og så skal man stille spørgsmålet igen: hvem er det, der får noget ud af det? det kan godt være, unilever ikke gør, det kan godt være, coca-cola ikke gør, men i den her verden er der andre selskaber end de to.",137525,2004,"Pernille Rosenkrantz-Theil","Gustav"
"45","20041_M37_referat","lovforslaget vil nu blive sendt til statsministeren. meddelelser fra formanden første næstf ormand svend auken : jeg skal her udsætte mødet. det genoptages i i dag kl. 13.00. mødet udsat kl. 12.07 i i 3255 den næste sag på dagsordenen var: 21 tredje behandling af lovforslag nr. : forslag til lov om ændring af lov om folkeskolen. fripladstilskud i skolefritidsordninger af økonomiske, sociale eller pædagogiske grunde . af undervisningsministeren ulla tørnæs . fremsat 17 11 2004. første behandling 30 11 2004. betænkning 14 12 2004. anden behandling 16 12 2004 . der var ikke stillet ændringsforslag. lovforslaget sattes til forhandling. ingen bad om ordet. mødet genoptaget kl. 13.00 den næste sag på dagsordenen var: 20 tredje behandling af lovforslag nr. : forslag til lov om ændring af lov om statens voksenuddannelsesstøtte svu og lov om forberedende voksenundervisning fvu-ioven , udvidet adgang til svu og særligt tilskud til virksomhedsrettet fvu . af undervisningsministeren ulla tørnæs . fremsat 17 11 2004. første behandling 30 11 2004. betænkning 9 12 2004. anden behandling 14 12 2004 . der var ikke stillet ændringsforslag. lovforslaget sattes til forhandling. ingen bad om ordet. afstemning lovforslaget vedtoges enstemmigt med 95 stemmer. ,",146641,2004,"Svend Auken","Gustav"
"46","20051_M25_referat","jeg gav jo i virkeligheden svaret før. jeg gav svaret i min ordførertale, hvor jeg talte om fordelen ved at have en lav rente, som også er formålstjenlig for erhvervslivet og altså også for de entreprenører, der bygger almene boliger eller boliger i det hele taget, fordi de kan bygge billigere. jeg gav også svaret til hr. rasmus prehn, da jeg sagde, at man ikke kan sammenligne det at være lejer og det at være ejer, fordi det er at sammenligne pærer og bananer. man sammenligner risikoen ved nogle meget kortfristede lån med, at man som lejer har sikkerhed for sin husleje meget langt frem i tiden. hvis vi nu skal kigge historisk på det, så har lejerne af de almene boliger jo netop haft en stor fordel gennem de meget lange tider, hvor der var socialdemokratisk styre, og op til, at anker jørgensen måtte smide tøjlerne, da vi havde 22 pet. i rente. og først derefter begyndte vi langsomt at få renten ned. da var det en fordel. i dag har vi heldigvis fået så lavt et renteniveau, at det er en fordel at købe sit eget i nogle situationer, særlig hvis det er flekslån, og så går jeg selv ind i pære-banan-problematikken. så jeg vil slet ikke...",171597,2005,"Jakob Axel Nielsen","Gustav"
