"","id","text","doc_id","Year","Name","who"
"27","19971_M33_referat","den radikale ordfører har talt meget om miljø og om, hvordan man kan gøre det bedre. dér er vi jo meget optaget af regelforenkling, som der også er blevet spurgt til her. jeg vil godt give et lille praktisk eksempel, sådan et lille ét, vi alle sammen kan forstå. vi har har en udmærket regel i naturbeskyttelsesloven, der forhindrer, at man sætter friluftsreklamer over en vis størrelse op, og der er en række bemyndigelser til ministeren. en golfbane nord for københavn har fået lov til at sætte nogle skilte op. det anker danmarks naturfredningsforening, så skal det igennem amtet, så skal det igennem naturklagenævnet, og sådan kører det meget langt, og der bruges mange ressourcer. havde vi i stedet for lavet en præcis lovgivning, der havde fastsat et bestemt antal kvadratcentimeter, så havde vi undgået en masse administrativt bøvl. det er bare en lillebitte sag i småtingsafdelingen, men hvor man kunne have sparet meget bøvl. jeg tror, at ambitionen for os skal være at fjerne mange af de bemyndigelser, der er på miljøområdet. det er det, der giver en lang række af de administrative problemer for privatpersoner, for skovejere, for virksomhedsejere osv., men også for det offentlige. det skal vi være bedre til, ikke for at sænke beskyttelses- 2492 onsdag den 17. december 1997 niveauet, men for at gøre det præcist. så kan det godt være, at vi en gang imellem kommer til at beskytte lidt for meget. det kan det konservative folkeparti godt leve med. den måde tror jeg vi kan komme videre på. og når der så bliver talt om testpanelet, bliver de jo nok irriteret, fordi deres indstillinger ikke bliver brugt, eftersom vi ikke får nogen tilbagemeldinger i folketinget. så er det, at man føler, det er spildt arbejde, og det vil jeg godt høre, om den radikale ordfører venter på. kort bemærkning . bjøm elmquist rv : lad mig først sige til hr. jacob buksti, at jeg står jo her som lovgiveri så jeg skal nok lade være med at gå ud og lege dommer eller anklager og sige, hvem der har brudt hvilken brevhemmelighed. men for at man kan bryde et brev, forudsætter det i hvert fald, at det er i en kuvert, og hvis kuverten bærer ens eget navn, ja, så er man i hvert fald i god tro. men hvad så, hvis det er et åbent brev og det er stilet til medlemmer af venstres folketingsgruppe og det ligger i ens boks? bryder man så en brevhemmelighed ved at begynde at læse i det? så nærmer vi os det finere juristeri, ikke? men det er et spørgsmål om, hvor groft uagtsom man kan tillade sig at være. og jeg tror ikke, hr. buksti har gjort det med vilje i hvert fald, og det er nok det, som man vil se på. til hr. langkilde: den sag med golfbanen og skiltene stødte jeg også på i pressen. jeg fulgte den ikke som politiker, for jeg sidder ikke i de udvalg. men jeg vil da som retspolitiker sige, at der var noget i den, synes jeg, der krænkede sund fornuft: skulle man virkelig hindres i at have sådan nogle små skilte ude på nogle bænke, og hvordan kunne det krænke miljøet? men det hænger jo nok også sammen med, at vi bliver nødt til at have klageinstanser på det her område, fordi der er så voldsomme interesser, der er modsatrettede. der er nogle, der går meget stærkt op i miljøet, og der er nogle, der synes, at der er nogle, der går for stærkt op i det, og så må vi naturligvis have nogle instanser, som kan afgøre de tvistigheder. jeg forstår også, at hr. langkilde som lovgiver sidder i et af disse nævn, hvor han som lovgiver skal tage stilling til klager over den lovgivning, vi laver. det er måske også lidt mærkeligt, hvis vi kommer ind på det. med hensyn til testpanelet: en af de ting, vi har aftalt undervejs i finanslovforhandlingerne, er faktisk, at testpanelet virkelig skal i gang jeg mener, at det var med cd, vi lavede den aftale - så det har vi altså været opmærksom på de tre partier imellem, og hvis hr. langkilde kan gøre sit til, at testpanelet bliver aktiveret, så skal han være velkommen i klubben. kort bemærkning . : jeg vil da godt spørge den radikale finansordfører, om man er indstillet på at gå ind i et regelsaneringsarbejde for at gøre reglerne klarere, for det har vel ikke noget formål i sig selv, at vi får anket en masse sager. er det radikale venstre ikke også af den opfattelse, at det at formulere reglerne præcist er meget vigtigt? hvis vi formulerer dem præcist, så kan vi undgå mange klagesager, og så kan vi undgå den administration, der ligger i kommunerne, amterne, naturklagenævnet eller miljøklagenævnet, eller hvor det er. for det, de klagenævn, som jo ikke er domstole, kommer til at gøre, er at lave lovgivernes arbejde. når vi ikke gør vores arbejde ordentligt i første omgang, så må de jo ind og foretage det politiske skøn, der ligger inden for en given vinkel i lovgivningen. vi kunne skabe en større forståelse i befolkningen, hvis folk selv kunne læse loven og forstå, hvad der menes, og ikke skulle have alle mulige til at fortolke det. jeg tror, den bedste måde at sikre miljøet på er at få klarere regler. vi har i en periode kørt med ret løse regler. nu tror jeg, tiden er til, at vi får det strammet og lavet nogle enkle regler, ikke for at forringe beskyttelsen, men for at gøre den bedre. kort bemærkning .",805373,1997,"Niels Jørgen Langkilde","Morten"
"28","19961_M92_referat","jeg har flere gange lagt mærke til, at socialistisk folkeparti er optaget af energipolitik, af at bevare ressourcerne, af at bevare de gamle bygninger. hvorfor er man ikke interesseret i det på landet? hvorfor er man ikke interesseret i at genbruge de ressourcer? genbruget plejer at være en af standardvarerne. det var en meget overraskende melding, vi fik her. det er da helt i modstrid med, hvad sf normalt står for. torsdag den 15. maj 1997 m.fl. kort bemærkning .",798246,1997,"Niels Jørgen Langkilde","Morten"
"29","19971_M55_referat","jeg kan naturligvis ikke bestride, hvad hr. kjeld rahbæk møller siger, at det blev diskuteret i 1991, og heller ikke, at der muligvis da var en diskussion af de fundamentale etiske problemer. jeg kan bare konstatere, at det resultat, som nu foreligger, og som desværre ser ud til at blive vedtaget med dansk støtte, indeholder altså på vigtige punkter ting, som strider imod de fundamentale etiske principper, som også - det tror jeg at hr. kjeld rahbæk møller givetvis har helt ret i - lå bag dagsordenen . hvis jeg har udtrykt mig forkert med hensyn til tidsforløbet, beklager jeg det, men det kan jo ikke ændre på den grundlæggende konklusion, som jeg fremkom med, nemlig at man ikke har taget konsekvensen af de etiske overvejelser. 4181 kort bemærkning .",807935,1998,"Keld Albrechtsen","Morten"
"30","19972_M34_referat","på baggrund af den megen opmærksomhed og debat, der under valgkampen blev om danmarks tiltræden til schengensamarbejdet, herunder også spørgsmål, der blev stillet om danmarks stilling, når dele af schengensamarbejdet overføres til søjle 1 i det fælleseuropæiske samarbejde, har folketinget fundet det rigtigt, at folketinget får lejlighed til som en opsamling på debatten endnu en gang at drøfte samarbejdet, og derfor er denne forespørgsel stillet. lovforslaget overgik derefter til tredje behandling. besvarelse der var ikke stillet ændringsforslag. lovforslaget sattes til forhandling. afstemning",1486,1998,"Dorte Bennedsen","Morten"
"31","19991_M29_referat","jeg hæftede mig naturligvis ved, at hr. ole m. nielsen tog rigtig pænt imod de forslag, vi nu behandler her, men jeg hørte også, at hr. ole m. nielsen den ene gang efter den anden kritiserede aktiveringsreglerne, og jeg forsøgte faktisk at stå og tænke tilbage i tiden. det lykkedes mig så ikke helt, inden jeg nåede talerstolen, at komme til en konklusion, men den kan hr. ole m. nielsen så få lov at hjælpe mig med: er det ikke sådan, at kristeligt folkeparti er medansvarligt for de aktiveringsregler, som vi aktiverer efter i dag? kort bemærkning .",20549,1999,"Poul Erik Dyrlund","Morten"
"32","19991_M28_referat","det er ganske problematisk, at der er borgere, også børn og unge, som føler, de har så store problemer, at den eneste løsning på problemerne er at ty til selvmord eller selvmordsforsøg. det er stærkt problematisk, det er noget, der skal tages ganske alvorligt, og det er et problem, der skal tages hånd om. derfor er det glædeligt, at folketinget ved flere forskellige lejligheder tager denne debat op og tager konkrete initiativer til, hvordan man kan forebygge og forhindre, at der er nogle, som når dertil, at de træffer den ubehagelige beslutning, at den eneste løsning, der er på deres problem, er et selvmord eller et selvmordsforsøg. vi har med tilfredshed noteret os, at man via satspuljemidlerne har afsat penge til, at der nu skal gøres en ekstraordinær indsats. og vi er meget glade for og meget tilfredse med, at der f.eks. findes frivillig, privat telefonrådgivning, som børn og unge kan ringe til, og hvor de kan få snakket tingene igennem og få anvist en række andre løsninger på deres problemer end lige netop at begå selvmord. når vi ser på forslaget fra sf, som jo har været behandlet før, har vi fortsat i frihed 2000 den opfattelse, at de fleste af punkterne er gode nok. vi er helt enige i, at det opfølgende behandlings- og støttetilbud er vigtigt og altafgørende, men vi havde gerne set, at man havde udvidet punkt 1 og sagt, at der bør være en bedre akutmodtagelse på de psykiatriske skadestuer, således at de, der kommer på disse tanker, hurtigt og nemt kan søge hjælp og professionel rådgivning dér, hvor det skal gøres. vi havde også gerne set, at man i højere grad tager børn og unge alvorligt inden for systemerne og ikke negligerer det, når børn og unge kommer og fortæller, at de har gjort sig disse tanker. det sker desværre nogle gange. så en opkvalificering - og det er det, der kommer i punkt 2 - af relevante faggrupper vil øge deres professionelle kompetence, specielt på det område. vi er også meget enige med forslagsstillerne i, at den store indsats, som de frivillige og private organisationer yder, skal fastholdes, og vi er også meget enige i, at der skal foregå et samarbejde mellem det statslige, det amtskommunale og det kommunale niveau og den frivillige sociale sektor. hver for sig kan de gøre meget, 1932 fredag den 3. december 1999 men tilsammen og koordinerende kan de gøre meget mere. til gengæld er vi ikke så glade for punkterne 3 og 4. at der skal tilbydes livsmodsundervisning og undervisning i mestring af eget liv til børn og unge finder vi er stærkt problematisk. vi ved jo, at det at træffe en beslutning om at begå selvmord er noget af det sidste, vi mennesker overhovedet overvejer, fordi det ligger så dybt i os, at vi ønsker at holde fast i vort liv, og sådan skal det heldigvis være. men vi ved også, at for dem, der har gjort sig tanken én gang, har tanken meget nemt ved at komme tilbage, når der en anden gang opstår problemer. og hvis vi så med denne livsmodsundervisning laver en undervisning i, hvad selvmord er, hvorfor der er nogle, der begår selvmord, og hvordan man kan undgå at begå selvmord osv., starter vi en række tanker hos børn og unge, som måske aldrig nogen sinde har overvejet bare at komme i nærheden af noget, der minder om selvmord. men vi starter altså en række tanker, og det er problematisk, for den dag, hvor personen er i en meget svær situation, kan han eller hun godt huske den undervisning: nåh ja, der er jo noget med, at der er nogle, der vælger en løsning, som hedder selvmord. så det er problematisk, og derfor skal vi lade være med det. det samme gælder for den offentlige informations- og holdningskampagne. den skal vi heller ikke starte på. jeg tror faktisk, at langt de fleste mennesker godt ved, hvordan de skal forholde sig til det her, så derfor er der ingen grund til, at vi gør det. det, der er behov for, er, at akutmodtagelserne bliver bedre gearet til at tage imod, at den opfølgende behandling bliver bedre, og at vi sikrer, at de frivillige sociale hjælpeforanstaltninger kan fortsætte deres arbejde, og jeg kan forstå på ministeren, at i hvert fald den sidste pind har man taget hånd om. så konkluderende må jeg sige, at som sf s forslag foreligger her, kan vi ikke støtte det.",20451,1999,"Tom Behnke","Morten"
"33","19991_M12_referat","jeg kan kun forsikre fru ellen kristensen om, at denne sag er en sag, som jeg har været bekendt med gennem længere tid, at vi med jævne mellemrum også har diskuteret den, og at jeg har tirsdag den 2. november 1999 spm diskuteret den med mine grønlandske kollegaer. jeg er ikke totalt opbriefet på sagen i dag, men vil selvfølgelig meget gerne svare fru ellen kristensen på en anden måde. hermed sluttede spørgsmålet. spm. nr. us 7",17649,1999,"Henrik Dam Kristensen","Morten"
"34","20001_M18_referat","også dette forslag er en udmøntning af den arbejdsmarkedspolitiske aftale mellem regeringen og de borgerlige, og med lidt god vilje kan man sige, at for en gangs skyld er der tale om et forslag, der forbedrer forholdene for de arbejdsløse. en udvidet adgang for arbejdsløse til selvvalgt uddannelse i dagpengeperioden er selvfølgelig positiv, men forslaget er så begrænset, at fredag den 17. november 2000 det kun vil være til glæde for et fåtal. én ting er, at udvidelsen tidsmæssigt kun er fra 6 til 8 uger: det kan være, hvad det være vil, men det betyder, at mange arbejdsløse stadig må vente et års tid, før de kan indgå i direkte opkvalificerende uddannelsesforløb. noget andet er, at aftalepartierne har et ret anstrengt forhold til de arbejdsløses evner og deres interesse i selv at finde ud af, hvad der er bedst for dem. når der sker en indskrænkning af uddannelsesmulighederne i forbindelse med den tidsmæssige udvidelse til udvalgte amukurser, er det for mig svært at se, at man kan kalde det selvvalgt uddannelse. jeg er på det rene med, at det såkaldte selvvalg også handler om, at uddannelsesvalget i dagpengeperioden stadig er frivilligt, hvilket jeg da også mener er det eneste rigtige og burde være gældende i hele den periode, hvor man som arbejdsløs er dagpengeberettiget. men det er nu engang ikke særlig realistisk at tro, at muligheden for at blive bus- eller transportchauffør er et reelt valg for særlig mange arbejdsløse. det gælder ikke mindst for en lang række, arbejdsløse, som kunne få forbedret deres jobmuligheder ved at efteruddanne sig inden for deres eget fag eller arbejdsområde. jeg vil heller ikke undlade at nævne de indsnævringer i uddannelsesmulighederne, som er fulgt i kølvandet på revisionen af positivlisten . konklusionen på disse bemærkninger er, at vi fra enhedslistens side under udvalgsbehandlingen formodentlig vil stille ændringsforslag, som kan medføre en reel udvidelse af uddannelsesmulighederne i dagpengeperioden, og så vil vi selvfølgelig kunne støtte forslaget.",37207,2000,"Jette Gottlieb","Morten"
"35","20001_M35_referat","jeg havde håbet at få ordet først, som jeg bad om, for at jeg måske kunne have klaret nogle af de misforståelser, som jeg oplever der ligger i denne her sag fra de partiers side, som har tilkendegivet nogle bemærkninger i betænkningen fra sundhedsudvalget, hvor man jo rigtigt konstaterer, at der er en konflikt imellem lovforslaget og den aftale, som er iridgået mellem satspuljepartierne. ifølge aftalen er en overvågning af anvendelsen af midlerne henlagt til det alkoholpolitiske kontaktudvalg, og derfor har partierne ønsket en forlængelse af det alkoholpolitiske kontaktudvalgs funktionsperiode. det alkoholpolitiske kontaktudvalg vil fungere frem til den 1. april 2001, og i det omfang vi ikke når at gøre opgaverne færdige inden den 1. april 2001 - det er muligt, at det ikke kan lade sig gøre - er det vigtigt, at vi så til gengæld kan finde en anden måde at løse opgaven på. det er selvfølgelig beklageligt, at man valgte at skrive det alkoholpolitiske kontaktudvalg ind, i betragtning af at regeringen søgte flertal i folketinget for at samle den statslige indsats i forhold til folkesundhedsprogrammet i sundhedsministeriets regi, sådan at vi kan styrke den indsats, som vi gør for at realisere folkesundhedsprogrammet. der er selvfølgelig en anden måde at løse opgaven på, og det har jeg også tilkendegivet over for udvalget, og jeg vil også gerne tilkendegive her over for folketinget, at det, der har været hensigten - som jeg har forstået er hensigten med at bruge det alkoholpolitiske kontaktudvalg i den her sammenhæng - er at sikre, at det er nogle, der har erfaring med behandling af al- fredag den 15. december 2000 koholmisbrugere, som vi får ind og er med til at følge med i, hvordan pengene anvendes, sådan at vi tilgodeser formålet med midlerne bedst muligt. det ønske kan naturligvis imødekommes på en anden måde. min tanke er - det har jeg naturligvis også talt med socialministeren om - at vi må finde en løsning, alle er trygge ved, i forbindelse med at jeg skal forelægge et forslag til udmøntning af de 20 mio. kr. fra aftalepartierne bag satspuljen. og er man ligesom regeringen optaget af at skabe flere og bedre behandlingstilbud til mennesker, der er kommet ud i et alkoholmisbrug, så bør der også være vilje til at løse denne opgave. det bør ikke være så vanskeligt, hvis der er en vilje. socialministeren og jeg vil i hvert fald bestræbe os på at finde en god løsning. men jeg har forstået, at det ikke for alle partierne bag bemærkningerne i betænkningen er dette problem, det i realiteten drejer sig om, men at det er brugt som et påskud, som et led i et forsøg på at spænde ben for, at dette lovforslag, der skal give en mere effektiv tilrettelæggelse af sundhedsministeriets samlede indsats for en bedre folkesundhed, kan vedtages og realiseres. jeg er glad for, at der er et flertal i folketinget, der nu vil vedtage lovforslaget. det er meget vigtigt for vores folkesundhed og for den samlede indsats fra sundhedsministeriets side. jeg skal meget appellere til de partier, der her har en erklæring i sundhedsudvalgets betænkning, om at være villige til at medvirke til at finde en praktisk løsning på dette problem, der er opstået i forbindelse med de parallelle forhandlinger mellem satspuljepartierne på den ene side og finanslovforhandlingerne på den anden side, sådan at vi ikke taber det af syne, som er målet med de ekstra midler, nemlig bedre behandlingstilbud, flere behandlingstilbud til de mennesker, der er kommet ud i et alkoholmisbrug. kort bemærkning .",40888,2000,"Sonja Mikkelsen","Morten"
"36","19991_M92_referat","nu skal jeg jo ikke stå her og forsvare ministerens tekst. ministeren må forsvare sin egen tekst, og når han løber fra den, må han jo have lov til at løbe. det er ikke noget definitivt papir, det er klart. det er et midtvejspapir, det er der ikke nogen tvivl om, og vi skal vende tilbage her til salen, når strategidrøftelsen er overstået, og fastlægge den endelige strategi. det er der ingen tvivl om, men jeg må altså sige til fru margrete auken, at der er heller ikke nogen tvivl om, at det ikke er et tentativt, altså et afprøvningssynspunkt, der er tale om her. det konstateres, at der er bred enighed om, at den folkelige forankring ikke er til stede, og det er ikke et midlertidigt synspunkt. det er en konstatering, men den kan egentlig være ligegyldig, for i sidste instans er det folketinget, der afgør, hvordan folkeligheden kan øges. så nu behøver vi ikke diskutere det dokument mere, for det er, hvad der står. men denne folkelige forankring er også til fordel for dem selv, fordi de ikke skal blive statslige organisationer. det er jo lidt pudsigt, at man kalder sig ikkeregeringsorganisationer, når man er totalt afhængig af regeringerne. det ville svare til, at københavns undergrundsbane skulle køre over jorden.",32315,2000,"Per Stig Møller","Morten"
"37","20001_M97_referat","alle partier herinde på christiansborg holder jo jævnligt møder med repræsentanter for vores landdistrikter, og det var netop på et af disse møder, at repræsentanterne ytrede deres ønske om en mere lempelig adgang til skiltning i det åbne land. forslaget lød jo meget fornuftigt, og vi ville selvfølgelig helst have haft, at det var miljøministeren, der fremsatte det her forslag, for der er jo intet partipolitisk i det. men desværre er jeg lidt bange for, at ministeren misforstår sigtet. det kunne jeg også høre på den socialdemokratiske ordfører. vi ønsker jo alle, at vort landskab skal se kønt og nydeligt ud, og der er heller ingen,, der ønsker, at det skal være tilladt med plakatlignende skiltning i rød og orange og gul og andre pangfarver. vi ønsker blot, at folk i landdistrikterne får mulighed for at få henvisningsskilte sat op, hvis de har en seværdighed, et galleri eller en virksomhed. skiltene bør selvfølgelig udformes som de kommunale skilte og de amtslige skilte, sådan at de ligner og ikke skiller sig ud, og de, der ønsker dem opsat, skal selv betale. og skilte er jo en god ting. det betyder, at man ikke farer vild og bruger unødigt brændstof eller sidder og prøver på at kigge i et kort, samtidig med at man kører. og derfor synes vi faktisk, at dette lille forslag kræver en seriøs behandling, så vi kan fastholde aktiviteterne i landdistrikterne, og så de ting, der er placeret derude, er nemme at finde. det hjælper ikke med ministerens tilbud om en internetsøgning på en rasteplads. det drejer sig jo netop om, at man, når man er ude at køre søndagstur, så får en pludselig indskydelse, hvis der er en henvisning til noget spændende, eller hvis man har hørt, at der, ligger en virksomhed, der kan noget specielt, men så er svær at finde. det har altså ikke noget at gøre med overskiltning, men om god og informativ skiltning. og det troede jeg egentlig at vi kunne blive enige om. så jeg er selvfølgelig glad for den åbning, der er kommet, men også lidt ked af, at det ikke kan lade sig gøre at vedtage, at så lille en sag som ordentlig, pæn skiltning selvfølgelig skal være tilladt.",51199,2001,"Henriette Kjær","Morten"
"38","20001_M84_referat","christmas-møller. ja> men virkeligheden fot de ,systemerne over mennesker, hvor har vi hørt ældre er jo noget helt andet. virkeligheden er jo, det tit fra socialdemokratisk og socialistisk side, at der er skåret ned på hjemmehjælpen, at hjem- i. 홢 < og vi hører det igen i dag. systemer over menne- i.i,mehjælpen er lagt ind i så stive skemaer, at det i 7052 torsdag den 26. april 2001 ikke er nogen som helst mulighed for bare at aftale den mindste afvigelse fra,skemaet: det kører som et lyntog gennem hjemmet. vil det konservative folkeparti være med til at sikre, at de ældre overalt får retten til at kunne bestemme over, hvad hjemmehjælpen.skal bruges til, at det er hjemmehjælpen og den ældre, der i fællesskab tilrettelægger, hvad der skal laves, og ikke et eller andet kommunalt bureaukratisk udarbejdet skema? : kort bemærkning . : til hr. frank aaens spørgsmål kan jeg svare klart ja. det har vi også udvirket her fra folketinget. vi har jo netop vedtaget et lovforslag, som lægger op til, at der skal samarbejdes om, hvad hjemmehjælpstimerne skal bruges til. så vi ser gerne, at der bliver mulighed for, at den ældre medborger, der har fået visiteret hjemmehjælp, selv kan påvirke, hvad tiden skal bruges til. til hr. anders samuelsen: jeg kan godt forstå, at man som radikal må være temmelig desperat over at være i regering med socialdemokraterne, ikke mindst i en sag som denne. men det er alligevel lidt sølle, synes jeg, at desperationen giver sig udslag i at vende tingene fuldstændig på hovedet. hr. anders samuelsen prøver jo at fremstille dette lovforslag, som om det er udtryk for den ypperste topstyring. det er det stik modsatte, der er tilfældet. der findes vel ikke noget mere demokratisk end at give det enkelte menneske valgfrihed. det er det, forslaget her lægger op til. hverken folketinget, kommunerne, amterne eller andre systemer skal dirigere. vi lægger op til, at det er den enkelte borger, der personligt træffer et valg. det kan vel ikke være så farligt, og det er i hvert fald det ypperste, man kan forestille sig af decentralisering.",49960,2001,"Pia Christmas-Møller","Morten"
"39","20012_M41_referat","jeg sad og tænke lidt tilbage på behandlingen af lovforslaget sidste år. der erindrer jeg, at stort set alle ordførere fra de forskellige partier var kvinder. så jeg vil gerne spørge socialdemokratiets ordfører, om hun ikke finder det tankevækkende, at det nu er en lang række mandlige ordførere, der vil forsøge at forhindre, at ligelønsstatistikreglerne bliver gennemført.",65719,2002,"Ole Sohn","Morten"
"40","20012_M43_referat","denne dag, den 19. marts 2002, er en usigelig trist dag. jeg havde ikke forestillet mig, at det radikale venstre og partiet venstre i den grad : skulle være uenige om folkeoplysning. jeg havde ikke troet, at der kunne være uenighed mellem de to partier om, at demokratiet forudsætter oplyste borgere. det nærmer sig en grundlæggende rettighed i det danske folkestyres ånd, at borgerne kan samles frit - og at man fra folketingets side støtter denne aktivitet - for at blive klogere på den verden, som forandrer sig hurtigere og hurtigere, og som giver anledning til mange eksistentielle spørgsmål for mange borgere. det er ualmindelig trist, og det triste består i og understreges endog af, at begrundelsen for disse besparelser er at finansiere et skattestop, et skattestop, der er uden perspektiv for fremtiden. den fri ungdomsuddannelse nedlægges. der er ikke nye eller andre alternativer til den mulighed for unge, der ellers er faldet ud af uddannelsessystemet, som vi kender det. daghøjskolerne centraliseres til de store byer i bedste fald, og de mister deres uddannelsesprofil. folkeoplysningen behandles med en usædvanlig brutalitet med besparelseskrav i størrelsesordenen 50 pct. det indskrænker borgernes frie valg, og det har en meget tydelig social slagside. de mennesker, der har mindst økonomi til rådighed, er dem, der rammes hårdest. de handicapgrupper, som har haft aftenskolerne som en del af deres faste holdepunkt og struktur i hverdagen og faktisk deres eneste mulighed for at mødes med andre og prøve at forstå verden og sig selv og deres vilkår bedre, rammes. uanset de ændringsforslag, regeringen har stillet, så taler vi om meget barske forhøjelser for de grupper, vi normalt er enige om skal gives en særlig håndsrækning for at kompensere for de handicap, som de har af forskellig karakter. folkeuniversiteterne vil lukke hen over land og rige. den institution og det forum, som har som sit fornemste formål at formidle forskning og nye forskningsresultater på en bred og folkelig måde, fjernes stort set hen over land og rige. der er givet masser af beskrivelser af konsekvenserne fra forskellige folkeuniversiteter landet over. det har ikke regeringens interesse. det her hænger ikke sammen, det er brutalt, det er perspektivløst, og det kræver en særlig opposition at bemægtige sig den dagsorden og sikre, at der sker en genopretning, som er markant på det her område, når lejlighed byder sig. det værste er i virkeligheden, at dette forslag og konsekvenserne af det er der ikke én vælger, der har forudset før valget. jeg har ikke hørt nogen venstreledere eller venstrekandidater eller konservative kandidater eller kandidater fra dansk folkeparti annoncere disse initiativer, denne brutalitet under valgkampen. men det kan jeg sådan set godt forstå ingen har ønsket. så tror jeg også, at valget havde fået en anden drejning. det er trist, det er sørgeligt, og det er næsten ubeskriveligt, at vi skal gennemføre den slags i det danske folketing.",66026,2002,"Marianne Jelved","Morten"
"41","20021_M25_referat","det tenderer selvgodhed, når man skal høre hr. helge adam møller stå og rose den nuværende regerings etårige indsats på roçkerområdet., det er jo ikke noget problem at holde en masse møder og tage en snak med en række forskel- 1880 tirsdag den 26. november 2002 - lige folk. det, der helt åbenlyst har vist sig at være problemet for den nuværende regering, er handling. handling, vil jeg sige til hr. helge",83650,2002,"Morten Bødskov","Morten"
"42","20012_M45_referat","det foreliggende lovforslag nr. har angiveligt tre hovedformål eller tre hovedprincipper, som står som indgangsportal til hele det meget omfattende lovforslag: for det første skal danmarks internationale forpligtelser respekteres, for det andet skal der være færre udlændinge i danmark, og for det tredje skal der være en bedre integration. til det første formål, at danmark skal respektere de internationale forpligtelser, vil jeg gerne sige til vores integrationsminister, at jeg er glad for, at det står der så tydeligt. jeg havde nu heller ikke ventet andet med den minister. men jeg er glad for, at det står så tydeligt som det første formål overhovedet som retningsgivende for lovforslaget. det andet om at begrænse tilstrømningen til danmark: jeg er bekymret over, at man ikke sætter nogen grænse, og at man mener, at den tilstrømning, vi har i øjeblikket, er for voldsom. jeg er bekymret over, at man mener, at en andel på 7-8 pet. af udlændinge i danmark skulle være en trussel for vores økonomi, vores kultur og vores egenart. jeg forstår det simpelt hen ikke. jeg forstår ikke, hvordan en liberal minister kan synes, det er et problem, at ni tiendedele af de, der bor i danmark, er danskere. der skulle helst være elleve tiendedele, har jeg næsten indtryk af. det næste, jeg er bekymret over, er, at man prøver at bilde folk ind, at det kan lade sig gøre at begrænse tilstrømningen i den verden, vi lever i. der er 4.000 danskere, der hvert år beslutter sig for at gifte sig med en udlænding. en stor del af disse 4.000 danskere er nogle, der kan datere deres aner tilbage til vikingerne. de har intet ønske om at ødelægge danskheden. de har intet ønske om at undergrave det danske folks identitet. de har bare forelsket sig i en udlænding. derfor vil de gerne bo sammen med denne udlænding i danmark. det bliver med de kommende love, hvis de bliver vedtaget, som de ligger her, overordentlig svært. 490 torsdag den 21. marts 2002 så alene det, at man prøver at bilde folk ind, at man kan sætte en bom op, dels for flygtninge, dels for folks spontane lyst til at indgå ægteskab, mener jeg er en illusion. det sidste princip om bedre integration er vi fuldstændig enige i, navnlig hvis jeg kan få bekræftet, at meningen er integration, ikke assimilation. vi skal ikke være ens, men vi skal være ligestillet. og vi skal alle sammen bidrage til fællesskabet. jeg er helt sikker på, at integrationsministeren synes det samme. så vil jeg gå over til nogle enkelte af de spørgsmål, der er behandlet i lovforslaget. der er jo ting, som har været debatteret flere gange før her i dag, f.eks. de facto-begrebet, som skal afskaffes. vi synes, det er forkert at afskaffe det, men på den anden side tror vi ikke, at det har den store effekt, for vi skal stadig væk opfylde internationale forpligtelser. vi må f.eks. ikke sende folk tilbage til en truende dødsstraf, til tortur eller anden umenneskelig behandling. vi er simpelt hen forpligtet af nogle andre konventioner end dem, der står i flygtningekonventionen. så ministerens eventuelle tidligere løfter om, hvor mange tusind færre der vil komme, efter at denne regel bliver ændret, vil ikke kunne opfyldes. nu kan jeg se, at den gule lampe lyser. derfor vil jeg tage fat i noget af det, jeg synes er virkelig problematisk i det her forslag. det er, at man nu ved ægtefællesammenføring indfører et tilknytningskrav for danske statsborgere. det er så uklart beskrevet og så mærkværdigt beskrevet, at det vil være fuldstændig undergravende for retstilstanden her i landet. man erstatter ret med skøn, og nu ser jeg ned på fru birthe rønn hornbech, for hun har altid tordnet imod de lovforslag, der erstattede ret med skøn. her skal der sidde nogle embedsmænd og vurdere, om ens deltagelse i ferierejser og modersmålsundervisning osv. skal være afgørende for, om man kan blive familiesammenført med en ægtefælle, som man er blevet gift med. jeg synes, at det er så ubehageligt. jeg forstår ikke, hvordan man kan bringe sig selv i en situation, hvor man fremsætter et lovforslag, som betyder, at man må sige til danske statsborgere med dansk pas og dansk stemmeret: nej, i er ikke velkommen til at bo i danmark med jeres ægtefælle. desværre nej. i er godt nok danske statsborgere, i har godt nok dansk pas, i har godt 3913 nok dansk stemmeret. desværre, i kan ikke bo her med den, i har forelsket jer i. jeg synes, at det er så ubehageligt, og der er ingen, der kan gennemskue de regler, som de er beskrevet her. jeg forstår ikke, at en liberal minister kan komme med et forslag af den rækkevidde. jeg skal have et meget, meget godt svar på, hvordan man vil prøve at få en eller anden blot nogenlunde håndfast fortolkning af de regler her, før jeg kan blive beroliget. kort bemærkning .",67045,2002,"Elisabeth Arnold","Morten"
